Duration_1,CritPres2D,Tran_main,WL,GRPCODE,GDO_GID,InsigSum1A,WTR,criticality_model,Ex_Hi_2031,Hosp_Serv,INFRA_STAT,Active_Ope,HANSEN_COM,MI_SCR,STANDARD_CONFOR,CRITICAL_SCR,Remove_Seg,RiskThresh,FID,TRANS,InsigSum,BRKS_FVYRS,C06_Cost,NPA,LowSum1A,LowSum,MAXRISK,DIAMETER,Dia_x_lenO,FLP,Hospital,PCU,Priority,Source,TOT_RES,HL,ST_CLASS,HDL,MATERIAL,Dia_x_len,SumCost,Demand_Met,C08_Cost,CAM_CATEG1,HEAD_LOSS_SCR,Maintenance_Cost,School,C07_Cost,Age,Med_Centre,OPSC_TEXT,DNMMLD,Shape *,OBJECTID_1,MI,DSC_TEXT,Shape_Le_1,Crit_Rests,CritConsSc,PCScore,FRM_NODE,MedSum,Pres_Zone,HighSum,RSL_SCR,WPZ,SOGR_HANSN,INST_YR,MAFIP,WM_WATERMA,DCSDesc,New_Seg,PCSDesc,Mat_Fact,HWY,ENVMT_SCR,TotBrks,HEU,Group_Mat,OBJECTID,DNM, Normalized Quality - test result Score,Operation_Cost,TotBrks_Lenght,R,QUALIT_SCR,Shape_Leng,GISIDForm,WM_WATERM1,A2031,WM_WATERM2,DIA_SCR,OID_,SEVERITY,f,DCS,TOTCNSQS,RWY,TOT_LV,SOIL,INSTALL_DA,MATERIAL_CD,ST_DIR,MaxTOTRISK,ACCESS_SCR,DURATION,LT_CARE,Airp_Serv,BRKS_FVYRS_SCR,REPLC_COST,TM,BRKS_FV_YRS_L,DCScore,TO_NODE,LEN_M,INSTDATE,DSC_NUM,BRK_SCR,HPU,SCORE,ExtSum,GISID,ESA,YR_INSTALL,Shape_Le_2,ST_NAME,RSL,CITY,ST_TYPE,OPSC,Adj_Length,OPSC_NUM,condition_model,DRAINAGE,Grp_C_Risk
0,37.9,NO,0,O67,21139,1880000,0,2, ,0,A,YES,658709,15,0,369,NO,Low,3940,0,0,17,175000,24.502778,0,455000,75,400, ,0,0,360,0,LAKE_BASED_WATERMAIN,0,0.1143713436,COLLECTOR,0,PVC, ,455000,0,5000,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,235.4589895,0,275000,13,0,(Low),8821,Polyline,3941,0.2539849506,(Negligible),35.782545,Fail (Pressure),2 (Low),2,6516266,0,Zone 5,0,15,5, ,2003,1.0421,R,(Negligible), ,(Low),0.1,0,0,45,0,PVC,4153,2.5606,0,164.82129265,0.095558042,1.27079270620648E-13,0,470.917979,4241,3,Yes,  PWL,5,1444,2330.26001,0.0333752697,1 (Negligible),20,0,18.450001,CL,1/0/1900 0:00,PVC, ,369,0,0,0,0,1,1576,No,0.0360997047,1,6516308,470.917979,1/0/1900 0:00,1,15,0,369,0,4241,0,2003,31.364391,HANSEN RD S,2,BRAMPTON, ,2 (Low), ,2,5,I,O67 369
0,37.2,NO,0,C19,7802,1430000,0,3, ,0,A,YES,515632,15,0,433.6499939,NO,Low,829,0,0,52,2500,32.019722,0,1257500,84,900, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0007250781,ARTERIAL,0,TMCPP, ,1257500,0,5000,TRSUB-TRANSMISSION MAIN,15,109.66161,0,1250000,39,0,(Low),11527.09961,Polyline,3042,0.0881024277,(Negligible),219.32322,Fail (Pressure),2 (Low),2,595836,0,Zone 4,0,5,4, ,1977,31.8441,R,(Negligible), ,(Low),1,1,0,53,0,CPP,3050,27.6431,0,76.763127,0.2416524798,8.05642323991718E-16,0,219.32322,3055,9,Yes,  PWL_,15,389,3045.139893,0.0261978464,1 (Negligible),21,0,20.65,CL,01-01-1977,CPP, ,433.649994,15,0,0,0,1,2116,Yes,0.2370929991,1,600470,219.32322,01-01-1977,1,15,0,433.6499939,0,3055,0,1977,219.32322,KENNEDY,39,MISSISSAUGA,RD,2 (Low), ,2,5,W,C19 433.649993896
0.1,n/a - flow failure,NO,0,H16,8831,1257500,1,5, ,0,A,YES,517175,15,15,646.8000488,NO,Moderate,1365,0,0,63,175000,36.970556,0,0,112,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,8121.899902,0.292811455,LOCAL,0,CPP, ,455000,15720.3,5000,TRSUB-TRANSMISSION MAIN,0,602.8178665,0,275000,56,0,(Catastrophic) - Flow Failure,13309.40039,Polyline,1276,0.6502476986,(Negligible),171.117778,Fail (Flow),5 (Catastrophic) - Flow Failure,5,601935,455000,Zone 1,0,0,1, ,1960,7.0545,R,(Negligible), ,(Catastrophic) - Flow Failure,1,0,15,191,0,CPP,749,7.3703,0,421.97250655,0.1584226436,3.25346061131868E-13,0,1205.635733,751,4,Yes,  PWL,5,1150,3515.969971,0.0333752697,1 (Negligible),28,0,23.1,CL,01-01-1960,CPP,W,646.800049,0,0.1,0,0,1,1576,No,0.0522545892,1,602008,1205.635733,01-01-1960,1,15,0,646.8000488,0,751,1,1960,96.936707,LAKESHORE,56,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,H16 646.800048827999
0,38.1,NO,0,J42,8484,1800000,0,4, ,0,A,YES,516676,15,0,579.5999756,NO,Moderate,2186,0,0,3,52500,8.653333,0,0,84,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.3074332995,ARTERIAL,0,CPP, ,332500,0,5000,TRSUB-TRANSMISSION MAIN,0,632.9202035,0,275000,29,0,(Low),3115.199951,Polyline,727,0.6827184936,(Negligible),203.661758,Fail (Pressure),2 (Low),2,600534,332500,Zone 4,0,0,4, ,1987,1.9956,R,(Negligible), ,(Low),1,1,0,134,0,CPP,739,2.9002,0,443.04414245,0.1058585263,3.41592555003519E-13,0,1265.840407,741,4,Yes,  PWL,5,842,822.948975,0.0333752697,1 (Negligible),21,0,27.6,C,01-01-1987,CPP, ,579.599976,15,0,0,0,1,1576,No,0.002369967,1,600723,1265.840407,01-01-1987,1,5,0,579.5999756,0,741,0,1987,301.013726,KENNEDY,29,MISSISSAUGA,RD,2 (Low), ,2,5,I,J42 579.599975586
0.2,n/a - flow failure,NO,0,W49,29524,332500,0,4, ,0,A,YES,747018,15,0,529.2000122,NO,Moderate,3323,0,0,34,175000,74.4725,0,0,105,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,26771.80078,0.3122813594,LOCAL,0,CPP3, ,455000,17234.4,5000,TRSUB-TRANSMISSION MAIN,0,642.901019,0,275000,15,0,(Catastrophic) - Flow Failure,26810.09961,Polyline,1570,0.6934846017,(Negligible),452.424322,Fail (Flow),5 (Catastrophic) - Flow Failure,5,16562964,455000,Zone 5,0,0,5, ,2001,1.6905,R,(Negligible), ,(Catastrophic) - Flow Failure,1,0,0,63,0,CPP,1574,2.173,0,450.0307133,0.0489966559,3.4697928819486E-13,0,1285.802038,1576,4,Yes,  PWL,5,1153,7082.479981,0.0333752697,1 (Negligible),28,0,18.9,CL,01-09-2001,CPP, ,529.200012,0,0.2,0,0,1,1576,No,0.0264426397,1,6562965,1285.802038,01-09-2001,1,15,0,529.2000122,0,1576,0,2001,11.000489,CHINGUACOUSY,15,BRAMPTON,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,W49 529.200012206999
10000000,n/a - flow failure,NO,0,X11,14389,1880000,0,8, ,0,A,YES,524427,15,0,1056,NO,Extreme,2867,0,0,113,625000,10654.79361,0,0,200,1800, ,0,0,360,8,TRSUB-TRANSMISSION MAIN,2.68E+14,3.75631867717223E-05,ARTERIAL,0,TMDI, ,2250000,10000000,375000,TRSUB-TRANSMISSION MAIN,15,218.959549,0,1250000,55,0,(Catastrophic) - Not Balanced,3835730,Polyline,3732,0.1451193892,(Catastrophic) - Not Balanced,3.365669,Fail (Flow),5 (Catastrophic) - Flow Failure,5,607793,0,Inactive,0,10,4, ,1961,498.9155,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,0.5,0,0,155,0,DI,3760,297.972,0,153.2716843,0.3539466552,4.17368741908025E-17,0,437.919098,3784,18,Some,  PWL_,15,1230,1013290,0.0217512362,4 (Severe),40,0,26.4,CL,01-01-1954,DI, ,1056,0,10000000,0,0,1,2565,Yes,0.2580385293,5,607804,437.919098,01-01-1954,5,15,0,1056,2250000,3784,0,1961,18.529385,TOMKEN,28,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,X11 1056
10000000,39.7,YES,0,U18,22844,455000,1,6, ,0,A,YES,686524,10,15,840.4500122,NO,High,2753,1,0,26,1500000,0.6,0,0,156,1200, ,1,0,360,46,RATRANSMISSION MAIN,12296699904,4.17153350998164E-05,LOCAL,0,TMCPP, ,2755000,10000000,5000,RATRANSMISSION MAIN,15,28.7808205,0,1250000,21,0,(Catastrophic) - Not Balanced,216,Polyline,3196,0.0227993452,(Catastrophic) - Not Balanced,57.561641,Fail (Pressure),2 (Low),5,6528144,0,Zone 3,2755000,10,3, ,1995,204.4347,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,1,1,15,126,0,CPP,3204,134.836,0,20.14657435,2.1889577471,4.63503723331293E-17,0,57.561641,3209,12,Yes,  PWL_,15,139,57.061199,0.0242003516,1 (Negligible),39,0,21.549999,C,01-11-1995,CPP, ,840.450012,15,10000000,0,0,1,2146,Yes,0.4516896938,5,6528124,57.561641,01-11-1995,5,15,0,840.4500122,0,3209,0,1995,57.561641,HWY 407,21,BRAMPTON, ,2 (Low), ,5,0,I,U18 840.450012206999
0,39.3,NO,0,U49,2180,282500,0,3, ,0,A,YES,508783,15,0,448.2000122,NO,Low,2533,0,0,79,2500,0.276667,0,282500,72,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0119704585,LOCAL,0,CPP, ,282500,0,5000,TRSUB-TRANSMISSION MAIN,15,211.999676,0,275000,23,0,(Low),99.599998,Polyline,2144,0.1691222192,(Negligible),210.911612,Fail (Pressure),2 (Low),2,597868,0,Zone 5,0,10,5, ,1993,2.6777,R,(Negligible), ,(Low),1,0,0,87,0,CPP,2152,14.3599,0,148.3997732,0.2051889928,1.33005094253859E-14,0,423.999352,2156,6,Yes,  PWL,10,358,26.311501,0.0294614908,1 (Negligible),18,0,24.9,CL,01-01-1993,CPP, ,448.200012,0,0,0,0,1,2131,No,0.1863210395,1,598269,423.999352,01-01-1993,1,15,0,448.2000122,0,2156,0,1993,210.911612,NORTH PARK,23,BRAMPTON,DR,2 (Low), ,2,5,W,U49 448.200012206999
0.2,n/a - flow failure,NO,0,V29,3077,332500,0,5, ,0,A,YES,510211,5,0,667,NO,Moderate,2032,0,0,20,52500,137.612222,0,0,92,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,75905.79688,0.0029720373,ARTERIAL,0,DI, ,332500,50258.9,5000,TRSUB-TRANSMISSION MAIN,0,6.1186035,0,275000,61,0,(Catastrophic) - Flow Failure,49540.39844,Polyline,92,0.0066000165,(Negligible),4.238251,Fail (Flow),5 (Catastrophic) - Flow Failure,5,596131,332500,Zone 5,0,5,5, ,1955,4.8324,R,(Negligible), ,(Catastrophic) - Flow Failure,0.5,1,0,159,0,DI,67,13.2081,0,4.28302245,12.9931609394,3.30226368357425E-15,0,12.237207,67,4,Yes,  PWL,5,1347,13087.2002,0.0333752697,2 (Low),23,0,29,C,01-01-1955,DI,E,667,15,0.2,0,0,1,1576,No,1.6343598666,1,596125,12.237207,01-01-1955,1,15,0,667,0,67,0,1955,7.998956,STEELES,31,BRAMPTON,AVE,5 (Catastrophic) - Flow Failure, ,5,0,I,V29 667
0,38.6,NO,0,L50,32790,455000,1,4, ,0,A,YES,789402,15,15,525.1999512,NO,Moderate,2515,0,0,40,625000,12.265833,0,0,97.5,500, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0064263402,ARTERIAL,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,0,43.2853405,0,275000,7,0,(Low),4415.700195,Polyline,2085,0.0890860519,(Negligible),86.570681,Fail (Pressure),2 (Low),2,6568789,905000,Zone 5,0,15,5, ,2009,3.9873,R,(Negligible), ,(Low),1,0,15,71,0,CPP,2093,2.6513,0,30.29973835,0.8201390954,7.140377953379E-15,0,86.570681,2097,5,Yes,  PWL,10,984,1166.5,0.0311311937,1 (Negligible),26,0,20.200001,CL,01-08-2009,CPP, ,525.199951,15,0,0,0,1,826,No,0.4620501946,1,6568790,86.570681,01-08-2009,1,15,0,525.1999512,0,2097,0,2009,86.570681,AIRPORT,7,BRAMPTON,RD,2 (Low), ,2,5,I,L50 525.199951172
0,39.6,NO,0,N74,0,282500,0,4, ,0, ,YES,0,15,15,562.8000488,NO,Low,3996,0,0,47,52500,0.433056,0,1677500,96,400, ,0,0,360,0, ,0,0.2948250004, ,0, , ,1677500,0,375000, ,0,606.9632,0,1250000,35,0,(Low),155.899994,Polyline,4101,0.6547191878,(Negligible),927.35629,Fail (Pressure),2 (Low),2,601543,0,Zone 6,0,5,6, , ,0.476, ,(Negligible), ,(Low),1,0,0,175,0,CPP,4330,0.7512,0,424.87424,0.1441603049,3.27583333782948E-13,0,1213.9264,4455,0,Yes, ,5,186,41.184399,0.0333752697,1 (Negligible),24,0,23.450001,CL,1/0/1900 0:00,CPP, ,562.800049,10,0,0,0,1,1576,No,0.038717339,1,601500,1213.9264,1/0/1900 0:00,1,15,1,562.8000488,0, ,0,1981,14.855035,REGAN,35,BRAMPTON,RD,2 (Low), ,2,5,I,N74 562.800048827999
0,39.1,NO,0,D33,8207,825000,0,4, ,0,A,YES,516141,15,0,560.5,NO,Moderate,2038,0,0,7,2500,3.850556,0,0,76,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1279840754,ARTERIAL,0,DIHY, ,282500,0,5000,TRSUB-TRANSMISSION MAIN,0,263.4838425,0,275000,29,0,(Low),1386.199951,Polyline,109,0.2842148047,(Negligible),243.271684,Fail (Pressure),2 (Low),2,PC600552,282500,Zone 5,0,0,5, ,1987,0.3707,R,(Negligible), ,(Low),0.5,0,0,9,0,DIHY,109,1.2493,0,184.43868975,0.0170788461,1.42204528254911E-13,0,526.967685,109,4,Yes,  PWL,5,1375,366.195007,0.0333752697,1 (Negligible),19,0,29.5,C,01-01-1987,DI, ,560.5,0,0,0,0,1,1576,No,0.013283547,1,600727,526.967685,01-01-1987,1,10,0,560.5,0,109,0,1987,243.271684,EDWARDS,15,MISSISSAUGA,BLVD,2 (Low), ,2,5,I,D33 560.5
0,38.3,NO,0,X03,4040,905000,0,4, ,0,A,YES,511375,15,15,550.8000488,NO,Low,3475,0,0,54,2500,18.605556,0,1027500,90,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0138881321,ARTERIAL,0,CPP, ,1027500,0,750000,TRSUB-TRANSMISSION MAIN,15,245.962133,0,275000,42,1,(Low),6698,Polyline,2477,0.1962156856,(Negligible),263.457412,Fail (Pressure),2 (Low),2,598992,0,Zone 5,0,5,5, ,1974,3.5901,R,(Negligible), ,(Low),1,0,0,81,0,PHOE/STEEL,2220,6.5819,0,172.1734931,0.1646594925,1.543125786784E-14,0,491.924266,2224,6,Yes,  PWL,10,1388,1769.420044,0.0294614908,1 (Negligible),24,0,22.950001,CL,01-01-1974,CPP,N,550.800049,10,0,1,0,1,2131,No,0.109772995,1,608401,491.924266,01-01-1974,1,15,0,550.8000488,0,2224,0,1974,228.466854,HANSEN,42,BRAMPTON,RD,2 (Low), ,2,5,I,X03 550.800048827999
0,39.4,YES,0,C31,22904,905000,1,3, ,0,A,YES,687568,15,15,409.4999695,NO,Low,1796,0,0,13,175000,1594.676944,0,455000,78.75,750, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.005023394,LOCAL,0,TMCPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,15,289.8695805,0,275000,47,0,(Low),574084,Polyline,2934,0.2280325252,(Negligible),579.739161,Fail (Pressure),2 (Low),2,6528666,0,Zone 2,0,5,1, ,1969,22.1855,R,(Negligible), ,(Low),1,0,15,70,0,CPP,2942,3.0453,0,202.90870635,0.1207439564,5.58154888339448E-15,0,579.739161,2947,7,Yes,  PWL_,5,435,151657,0.0275945805,1 (Negligible),21,0,19.5,CL,01-08-1969,CPP,W,409.49997,0,0,0,0,1,2161,Yes,0.0224238776,1,605246,579.739161,01-08-1969,1,15,0,409.4999695,0,2947,1,1969,579.739161,QUEENSWAY,47,MISSISSAUGA, ,2 (Low), ,2,5,P,C31 409.499969481999
10000000,n/a - flow failure,NO,0,X11,14389,1880000,0,8, ,0,A,YES,524427,15,0,1056,NO,Extreme,2927,0,0,3,625000,10654.79361,0,0,200,1800, ,0,0,360,8,TRSUB-TRANSMISSION MAIN,2.68E+14,3.75631867717223E-05,ARTERIAL,0,TMDI, ,2250000,10000000,375000,TRSUB-TRANSMISSION MAIN,15,218.959549,0,1250000,55,0,(Catastrophic) - Not Balanced,3835730,Polyline,3792,0.1451193892,(Catastrophic) - Not Balanced,3.365669,Fail (Flow),5 (Catastrophic) - Flow Failure,5,607793,0,Inactive,0,10,4, ,1961,498.9155,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,0.5,0,0,112,0,DI,3760,297.972,0,153.2716843,0.2557550025,4.17368741908025E-17,0,437.919098,3784,18,Some,  PWL_,15,1230,1013290,0.0217512362,4 (Severe),40,0,26.4,CL,01-01-1954,DI, ,1056,0,10000000,0,0,1,2565,Yes,0.0068505804,5,607804,437.919098,01-01-1954,5,5,0,1056,2250000,3784,0,1961,3.27292,TOMKEN,28,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,X11 1056
0,37.1,NO,0,S24,5123,332500,0,5, ,0,A,YES,512700,15,15,630.5,NO,Moderate,950,0,0,101,625000,53.603889,0,0,104,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0129737411,LOCAL,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,229.76805,0,275000,27,0,(Low),19297.40039,Polyline,3621,0.1832968958,(Negligible),249.466425,Fail (Pressure),2 (Low),2,596051,905000,Zone 3,0,10,3, ,1989,1.0228,R,(Negligible), ,(Low),1,0,15,140,0,CPP,2236,3.556,0,160.837635,0.3046550641,1.44152678548317E-14,0,459.5361,2240,6,Yes,  PWL,10,699,5097.830078,0.0294614908,1 (Negligible),26,0,24.25,CL,30-01-1989,CPP, ,630.5,0,0,0,0,1,2131,No,0.2197868677,1,596018,459.5361,30-01-1989,1,15,0,630.5,0,2240,1,1989,83.61396,CREDITVIEW,27,MISSISSAUGA,RD,2 (Low), ,2,5,W,S24 630.5
10000000,39.6,YES,0,F41,3157,332500,0,6, ,0,A,YES,510292,15,0,756,NO,High,2823,1,0,33,625000,5.316389,0,0,140,1200, ,0,0,360,125,RATRANSMISSION MAIN,109000000000,0.0001050865,ARTERIAL,0,TMCPP3, ,1880000,10000000,5000,RATRANSMISSION MAIN,15,72.5027415,0,1250000,30,0,(Catastrophic) - Not Balanced,1913.900024,Polyline,3619,0.0574346042,(Catastrophic) - Not Balanced,145.005483,Fail (Pressure),2 (Low),5,1596234,0,Zone 3,1880000,0,3, ,1986,204.4347,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,1,1,0,39,0,CPP,3628,134.836,0,50.75191905,0.268955347,1.16762795685329E-16,0,145.005483,3647,12,Yes,  PWL_,15,155,505.598999,0.0242003516,1 (Negligible),35,0,21.6,C,01-12-1986,CPP, ,756,15,10000000,0,0,1,2146,Yes,0.2275776013,5,596235,145.005483,01-12-1986,5,15,0,756,0,3647,0,1986,145.005483,HWY 407,30,BRAMPTON, ,2 (Low), ,5,0,I,F41 756
0,38.7,NO,0,V39,7870,332500,0,4, ,0,A,YES,515717,15,0,522,NO,Moderate,138,0,0,56,2500,11.125833,0,0,80,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.3158127202,ARTERIAL,0,CPP, ,282500,0,5000,TRSUB-TRANSMISSION MAIN,0,650.171115,0,275000,34,0,(Low),4005.300049,Polyline,633,0.7013267103,(Negligible),400.367795,Fail (Pressure),2 (Low),2,592893,282500,Zone 5,0,5,5, ,1982,2.342,R,(Negligible), ,(Low),1,0,0,105,0,CPP,633,3.7213,0,455.1197805,0.0807479736,3.50903022425539E-13,0,1300.34223,635,4,Yes,  PWL,5,995,1058.089966,0.0333752697,1 (Negligible),20,0,26.1,CL,01-01-1982,CPP, ,522,0,0,0,0,1,1576,No,0.0430655859,1,593323,1300.34223,01-01-1982,1,15,0,522,0,635,0,1982,400.367795,WINSTON CHURCHILL,34,MISSISSAUGA,BLVD,2 (Low), ,2,5,I,V39 522
10000000,n/a - flow failure,NO,0,X11,14389,1880000,0,8, ,0,A,YES,524427,15,0,1056,NO,Extreme,2928,0,0,20,625000,10654.79361,0,0,200,1800, ,0,0,360,8,TRSUB-TRANSMISSION MAIN,2.68E+14,3.75631867717223E-05,ARTERIAL,0,TMDI, ,2250000,10000000,375000,TRSUB-TRANSMISSION MAIN,15,218.959549,0,1250000,55,0,(Catastrophic) - Not Balanced,3835730,Polyline,3793,0.1451193892,(Catastrophic) - Not Balanced,3.365669,Fail (Flow),5 (Catastrophic) - Flow Failure,5,607793,0,Inactive,0,10,4, ,1961,498.9155,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,0.5,0,0,27,0,DI,3760,297.972,0,153.2716843,0.0616552238,4.17368741908025E-17,0,437.919098,3784,18,Some,  PWL_,15,1230,1013290,0.0217512362,4 (Severe),40,0,26.4,CL,01-01-1954,DI, ,1056,0,10000000,0,0,1,2565,Yes,0.0456705362,5,607804,437.919098,01-01-1954,5,15,0,1056,2250000,3784,0,1961,3.800421,TOMKEN,28,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,X11 1056
0,37.2,NO,0,Y19,2686,455000,0,5, ,0,A,YES,509614,15,0,640,NO,Moderate,2564,0,0,7,625000,29.590556,0,0,100,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0417886627,COLLECTOR,0,CPP, ,1880000,0,5000,TRSUB-TRANSMISSION MAIN,15,740.087187,0,1250000,69,0,(Low),10652.59961,Polyline,2198,0.5904027301,(Negligible),540.234824,Fail (Pressure),2 (Low),2,597355,1880000,Zone 5,0,0,5, ,1947,10.2404,R,(Negligible), ,(Low),1,0,0,37,0,CPP,2180,16.0406,0,518.0610309,0.0249970548,4.64318474066953E-14,0,1480.174374,2184,6,Yes,  PWL,10,683,2814.120117,0.0294614908,1 (Negligible),25,0,25.6,C,01-01-1947,CPP, ,640,0,0,0,0,1,2131,No,0.0047291725,1,596857,1480.174374,01-01-1947,1,10,0,640,0,2184,0,1947,3.84245,ORENDA,69,BRAMPTON,RD,2 (Low), ,2,5,I,Y19 640
0,38.1,NO,0,U48,2129,282500,1,5, ,0,A,YES,508728,15,15,712.4000244,NO,Moderate,2529,0,0,9,625000,18.477778,0,0,104,600, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0233508288,LOCAL,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,413.54875,0,275000,28,0,(Low),6652,Polyline,2140,0.3299074965,(Negligible),106.379414,Fail (Pressure),2 (Low),2,598185,905000,Zone 5,0,10,5, ,1988,3.497,R,(Negligible), ,(Low),1,0,15,76,0,CPP,2144,13.0619,0,289.484125,0.0918875949,2.59453653468393E-14,0,827.0975,2148,6,Yes,  PWL,10,594,1757.27002,0.0294614908,1 (Negligible),26,0,27.4,CL,01-01-1988,CPP, ,712.400024,15,0,0,0,1,2131,No,0.0108814257,1,598259,827.0975,01-01-1988,1,0,0,712.4000244,0,2148,0,1988,26.388644,NORTH PARK,28,BRAMPTON,DR,2 (Low), ,2,5,I,U48 712.400024413999
0,Pass,NO,0,P10,7925,455000,0,3, ,0,A,YES,515795,15,0,492.4499817,NO,Low,1135,0,0,86,175000,0,0,455000,84,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1429336043,LOCAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,294.260791,0,275000,40,0,(Low),0,Polyline,636,0.3174132898,(Negligible),588.521582,Pass,1 (Negligible),2,592575,0,Zone 3,0,5,3, ,1976,0.7969,R,(Negligible), ,(Low),1,0,0,183,0,CPP,636,2.5819,0,205.9825537,0.3109486646,1.58815115837974E-13,0,588.521582,638,4,Yes,  PWL,5,285,0,0.0333752697,1 (Negligible),21,0,23.450001,CL,01-01-1976,CPP, ,492.449982,0,0,0,0,1,1576,No,0.1461288806,1,592582,588.521582,01-01-1976,1,15,0,492.4499817,0,638,0,1976,588.521582,SKYMARK,40,MISSISSAUGA,AVE,1 (Negligible), ,2,5,I,P10 492.449981689
10000000,n/a - flow failure,NO,0,X11,14389,1880000,0,8, ,0,A,YES,524427,15,0,1056,NO,Extreme,2870,0,0,29,625000,10654.79361,0,0,200,1800, ,0,0,360,8,TRSUB-TRANSMISSION MAIN,2.68E+14,3.75631867717223E-05,ARTERIAL,0,TMDI, ,2250000,10000000,375000,TRSUB-TRANSMISSION MAIN,15,218.959549,0,1250000,55,0,(Catastrophic) - Not Balanced,3835730,Polyline,3735,0.1451193892,(Catastrophic) - Not Balanced,3.365669,Fail (Flow),5 (Catastrophic) - Flow Failure,5,607793,0,Inactive,0,10,4, ,1961,498.9155,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,0.5,0,0,193,0,DI,3760,297.972,0,153.2716843,0.4407206739,4.17368741908025E-17,0,437.919098,3784,18,Some,  PWL_,15,1230,1013290,0.0217512362,4 (Severe),40,0,26.4,CL,01-01-1954,DI, ,1056,0,10000000,0,0,1,2565,Yes,0.0662222774,5,607804,437.919098,01-01-1954,5,15,0,1056,2250000,3784,0,1961,2.97646,TOMKEN,28,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,X11 1056
4.1,n/a - flow failure,NO,0,B44,12112,1430000,0,5, ,0,A,YES,521738,5,15,738.0500488,NO,Moderate,197,0,0,17,175000,769.703611,0,0,116,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,7638060,0.0032234781,ARTERIAL,0,CPP, ,455000,277123.9,5000,TRSUB-TRANSMISSION MAIN,0,6.6362505,0,275000,24,0,(Catastrophic) - Flow Failure,277093,Polyline,881,0.007158392,(Low),0.901757,Fail (Flow),5 (Catastrophic) - Flow Failure,5,6566763,455000,Zone 3,0,10,3, ,1992,1.6281,R,(Low), ,(Catastrophic) - Flow Failure,1,0,15,54,0,CPP,881,6.1339,0,4.64537535,4.0685625113,3.58164228508212E-15,0,13.272501,883,4,Yes,  PWL,5,1169,73200.20313,0.0333752697,2 (Low),29,0,25.450001,CL,01-04-1992,CPP,W,738.050049,0,4.1,0,0,1,1576,No,1.2808437536,2,606771,13.272501,01-04-1992,2,15,0,738.0500488,0,883,1,1992,0.901757,RATHBURN,24,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,B44 738.050048827999
