W/O #,Service Request #,No. of Breaks,W/O Date,SRC,Asset Type,Mat,Dia,FROM NODE,TO NODE,Failure Type,Failure Cause,W/M Depth,Soil Type,UNIT,Street,Pres Zone,Zone,Tile,COMPKEY
   140440,1,1,21/09/2002,WOLF,WMN,DI,150,602079,602080,1.3,8.5,1.80 ,SACL,,TECUMSEH PARK DR,1,Z09,0085,525674
   137568,1,1,31/08/2002,WOLF,WMN,DI,150,602079,602080,1.3,8.5,2.40 ,SACL,,TECUMSEH PARK DR,1,Z09,0085,525674
   275484,1,1,16/06/1997,,WMN,DI,150,602079,602080,1.3,8.5,0.00 ,,,TECUMSEH PARK DR,1,Z09,0085,525674
  1842563,2139936,1,01/02/2014,WOLF,WMN,PVC,250,602123,6441129,5.2,8.7,1.83 ,SAND,649,INDIAN RD,1,Z09,0070,630355
  2244644,2553289,1,17/07/2015,WOLF,WMN,DI,150,602124,602074,,,0.00 ,,1135,SAGINAW CR,1,Z09,0100,525890
  1032587,1365824,1,25/09/2010,WOLF,WMN,DI,150,602124,602074,1.3,8.5,1.83 ,CLAY,1141,SAGINAW CR,1,Z09,0100,525890
   281535,1,1,20/09/2004,WOLF,WMN,DI,150,602124,602074,1.1,8.7,1.65 ,SAND,,SAGINAW CR,1,Z09,0100,525890
   242506,1,1,04/03/2004,WOLF,WMN,CI,150,602128,602129,1.1,8.7,1.80 ,SACL,,CALDWELL AVE,1,Z09,0085,525882
   529952,815018,1,28/12/2007,WOLF,WMN,CI,150,602160,602161,1.1,8.3,1.83 ,CLAY,,AMBRIDGE CT,2,Z10,0049,517273
   133703,1,1,06/08/2002,WOLF,WMN,CI,150,602160,6570792,1.1,8.7,2.10 ,CLAY,,BARSUDA DR,2,Z10,0065,796722
    12943,1,1,16/10/2000,WOLF,WMN,CI,150,602160,6570792,,,0.00 ,,,BARSUDA DR,2,Z10,0065,796722
   279725,1,1,20/11/1998,,WMN,CI,150,602160,6570792,1.1,8.7,0.00 ,,,BARSUDA DR,2,Z10,0065,796722
   272607,1,1,06/01/1994,,WMN,CI,150,602160,602161,1.2,8.7,0.00 ,,,AMBRIDGE CT,2,Z10,0049,517273
   271204,1,1,15/01/1992,,WMN,CI,150,602160,6570792,1.1,8.5,0.00 ,,,BARSUDA DR,2,Z10,0065,796722
   280443,1,1,15/12/1988,,WMN,CI,150,602160,602161,1.1,,0.00 ,,,AMBRIDGE CT,2,Z10,0049,517273
   518676,794375,1,10/11/2007,WOLF,WMN,CI,100,602162,602163,1.1,8.7,2.13 ,CLAY,1859,DUPREE PL,2,Z10,0066,517274
   268666,1,1,27/08/1984,,WMN,CI,150,602164,602297,1.1,,0.00 ,,,BARSUDA DR,2,Z10,0050,517455
   272645,1,1,24/01/1994,,WMN,CI,150,602165,6570808,1.1,8.7,0.00 ,,,DELANEY DR,2,Z10,0066,796794
   273011,1,1,02/11/1994,,WMN,CI,150,602169,602165,1.1,,0.00 ,,,DELANEY DR,2,Z10,0066,517366
   406494,1,1,04/05/2006,WOLF,WMN,CPP,500,602195,602209,1.1,8.5,1.83 ,SAND,,SOUTH SHERIDAN WAY,,Z10,0082,517389
   270817,1,1,21/12/1991,,WMN,CI,150,602219,602224,1.1,8.7,0.00 ,,,WEDMORE WAY,2,Z10,0082,517292
  1584524,1864003,1,26/03/2013,WOLF,WMN,CI,150,602224,602232,1.1,8.5,1.83 ,SAND,1580,CAMELFORD RD,2,Z10,0083,517408
  1584084,1863235,1,25/03/2013,WOLF,WMN,CI,150,602224,602232,1.1,8.1,1.83 ,SAND,1572,CAMELFORD RD,2,Z10,0083,517408
   708440,1032809,1,19/01/2009,WOLF,WMN,CI,150,602225,602234,1.1,8.5,1.83 ,SAND,1625,BRAMSEY DR,2,Z10,0083,517410
   273671,1,1,21/01/1996,,WMN,CI,150,602232,602226,1.1,8.7,0.00 ,,,CAMELFORD RD,2,Z10,0083,522468
  1794217,2046436,1,12/12/2013,WOLF,WMN,CI,150,602236,602226,1.3,8.5,1.83 ,SAND,1569,WEMBURY RD,2,Z10,0083,517413
   274267,1,1,01/12/1995,,WMN,CI,150,602236,602226,1.1,8.7,0.00 ,,,WEMBURY RD,2,Z10,0083,517413
  1348823,1624379,1,18/02/2012,WOLF,WMN,DI,150,602246,602347,1.1,8.3,1.83 ,SAND,1489,CHASEHURST DR,2,Z10,0083,517419
   268794,1,1,10/02/1984,,WMN,CI,150,602250,602245,1.1,8.6,0.00 ,,,CHASEHURST DR,2,Z10,0083,517421
   464003,649306,1,15/02/2007,WOLF,WMN,CI,150,602260,602259,1.3,8.5,1.83 ,SAND,1247,RAVINE DR,1,Z10,0051,517303
   274741,1,1,12/08/1989,,WMN,CI,150,602260,602259,1.1,,0.00 ,,,RAVINE DR,1,Z10,0051,517303
  1066222,1404383,1,18/12/2010,WOLF,WMN,CI,150,602261,602266,1.1,8.5,2.44 ,SAND,1227,WHITEOAKS AVE,1,Z10,0051,517432
   502340,744531,1,16/08/2007,WOLF,WMN,CI,150,602261,602266,1.1,8.7,1.83 ,SAND,1239,WHITEOAKS AVE,1,Z10,0051,517432
   281651,1,1,27/09/1990,,WMN,CI,200,602267,602266,1.1,8.7,0.00 ,,,JALNA AVE,1,Z10,0067,517307
    29642,1,1,26/02/2001,WOLF,WMN,CI,150,602271,602268,1.1,8.7,0.00 ,SAND,,BIRCHWOOD DR,1,Z10,0067,517434
   267488,1,1,06/10/1981,,WMN,CI,150,602271,602268,1.1,,0.00 ,,,BIRCHWOOD DR,1,Z10,0067,517434
   279410,1,1,07/09/1998,,WMN,CI,150,602272,602264,1.1,8.7,0.00 ,,,WHITEOAKS AVE,1,Z10,0067,517439
   268793,1,1,08/02/1984,,WMN,CI,150,602272,602264,1.1,8.6,0.00 ,,,WHITEOAKS AVE,1,Z10,0067,517439
   429869,591424,1,10/09/2006,WOLF,WMN,CI,200,602284,6540644,1.1,8.7,1.83 ,SAND,,BIRCHWOOD DR,1,Z10,0066,701252
  1345472,1621094,1,09/02/2012,WOLF,WMN,CI,150,602289,602290,1.1,8.5,2.13 ,SAND,1489,ROGERSWOOD CT,1,Z10,0051,517315
  1014946,1343996,1,13/08/2010,WOLF,WMN,CI,150,602297,602160,1.1,8.5,1.83 ,SHCL,opp 1980,BARSUDA DR,2,Z10,0049,517456
   703267,973720,1,06/01/2009,WOLF,WMN,CPP,500,602339,602149,1.1,8.5,2.13 ,SAGR,1598,SOUTH SHERIDAN WAY,1,,0099,517487
   533828,825015,1,15/01/2008,WOLF,WMN,PVC,200,602354,6570569,1.3,8.5,2.13 ,SAND,1271,WALDEN CIR,1,Z10,0034,795413
   282751,1,1,11/02/1993,,WMN,DI,250,602368,600874,1.1,8.7,0.00 ,,,SILVER BIRCH TR,1,Z03,0036,516809
  2259228,2558176,1,13/08/2015,WOLF,WMN,DI,150,602383,602384,1.1,8.7,1.83 ,SHAL,2711,BIRCH CR,2,Z11,0079,517529
  1221438,1529771,1,10/08/2011,C_UT,WMN,DI,150,602383,602384,1.3,8.7,2.00 ,CLAY,2605,BIRCH CR,2,Z11,0079,517529
  1118482,1424378,1,02/02/2011,WOLF,WMN,DI,150,602383,602384,1.1,8.7,2.13 ,SHAL,2585,BIRCH CR,2,Z11,0079,517529
  1694147,1972380,1,08/09/2013,WOLF,WMN,DI,250,602387,602383,1.1,8.5,2.44 ,CLAY,2665,BENEDET DR,2,Z11,0063,517589
  1098501,1413996,1,09/01/2011,WOLF,WMN,DI,250,602387,602383,1.1,8.5,2.13 ,CLAY,2611,BENEDET DR,2,Z11,0063,517589
   277461,1,1,16/11/2000,,WMN,DI,250,602387,602383,1.1,8.7,0.00 ,,,BENEDET DR,2,Z11,0063,517589
   272478,1,1,05/05/1988,,WMN,DI,250,602387,602383,1.1,,0.00 ,,,BENEDET DR,2,Z11,0063,517589
   270475,1,1,15/09/1986,,WMN,DI,250,602387,602383,1.1,,0.00 ,,,BENEDET DR,2,Z11,0063,517589
  1853069,2147522,1,18/02/2014,WOLF,WMN,DI,150,602390,602391,1.1,8.6,1.98 ,SHCL,2421,POPLAR CR,2,Z11,0080,517530
   532336,822097,2,09/01/2008,WOLF,WMN,DI,150,602390,602391,1.3,8.5,1.83 ,CLAY,nw cor,POPLAR CR,2,Z11,0080,517530
   412437,1,1,06/06/2006,WOLF,WMN,DI,150,602390,602391,1.3,8.5,1.83 ,CLAY,,POPLAR CR,2,Z11,0080,517530
   205217,1,1,25/08/2003,WOLF,WMN,DI,150,602390,602391,1.1,8.7,1.95 ,SHCL,,POPLAR CR,2,Z11,0080,517530
   283941,1,1,03/07/1999,,WMN,DI,200,602393,602418,1.3,8.5,0.00 ,,,STOCKHOLM RD,2,Z11,0047,517610
   283688,1,1,19/10/1998,,WMN,DI,200,602393,602418,1.3,8.5,0.00 ,,,STOCKHOLM RD,2,Z11,0047,517610
   283054,1,1,29/11/1993,,WMN,DI,200,602393,602418,,,0.00 ,,,STOCKHOLM RD,2,Z11,0047,517610
  1558901,1834467,1,23/01/2013,WOLF,WMN,CI,200,602394,602388,1.1,8.7,2.44 ,CLAY,NO #,WINSTON CHURCHILL BLVD,2,Z11,0063,517596
   284411,1,1,19/12/1999,,WMN,CI,200,602394,602388,1.1,8.7,0.00 ,,,WINSTON CHURCHILL BLVD,2,Z11,0063,517596
   267494,1,1,28/10/1981,,WMN,DI,150,602432,602434,1.1,,0.00 ,,,WIDEMARR RD,1,Z11,0032,522487
  2144524,2414251,1,27/02/2015,WOLF,WMN,DI,150,602434,6575264,1.1,8.5,2.44 ,,2642,WIDEMARR RD,1,Z11,0032,835164
   861154,1215806,1,14/12/2009,WOLF,WMN,DI,150,602434,6575264,1.3,8.5,1.83 ,GRAC,2564,WIDEMARR RD,1,Z11,0032,835164
   710076,1034795,1,22/01/2009,WOLF,WMN,DI,150,602434,6575264,1.1,8.5,2.13 ,CLAY,2562/2564,WIDEMARR RD,1,Z11,0032,835164
   272737,1,1,09/03/1994,,WMN,DI,150,602434,6575264,1.1,8.7,0.00 ,,,WIDEMARR RD,1,Z11,0032,835164
   272134,1,1,18/08/1993,,WMN,DI,150,602434,6575264,1.3,8.5,0.00 ,,,WIDEMARR RD,1,Z11,0032,835164
  1801996,2098101,1,27/12/2013,WOLF,WMN,DI,300,602437,602428,1.3,8.7,3.66 ,CLAY,NO #,WIDEMARR RD,1,Z11,0032,517544
   692943,1015744,1,16/12/2008,WOLF,WMN,DI,300,602437,602428,1.3,8.5,3.66 ,CLAY,no #,WIDEMARR RD,1,Z11,0032,517544
   503045,745940,1,20/08/2007,WOLF,WMN,DI,300,602437,602428,1.3,8.5,3.05 ,CLAY,NO NUMBER,WIDEMARR RD,1,Z11,0032,517544
   471774,660632,1,16/03/2007,WOLF,WMN,DI,300,602437,602428,1.3,8.5,3.65 ,CLAY,,WIDEMARR RD,1,Z11,0032,517544
   471234,660127,1,15/03/2007,WOLF,WMN,DI,300,602437,602428,1.3,8.5,3.05 ,CLAY,1155,WIDEMARR RD,1,Z11,0032,517544
   471241,660127,2,15/03/2007,WOLF,WMN,DI,300,602437,602428,1.3,8.5,3.05 ,CLAY,1155,WIDEMARR RD,1,Z11,0032,517544
   347487,1,2,02/08/2005,WOLF,WMN,DI,300,602437,602428,1.3,8.5,3.04 ,SHAL,,WIDEMARR RD,1,Z11,0032,517544
  2013998,2343303,1,07/11/2014,WOLF,WMN,DI,150,602446,602449,,,0.00 ,,,PLAYFORD RD,2,Z11,0047,517628
  1384208,1658225,1,17/04/2012,WOLF,WMN,DI,150,602449,6575320,1.1,8.5,2.44 ,SHCL,1244,TREDMORE DR,2,Z11,0048,835268
  2227294,2517021,3,12/06/2015,WOLF,WMN,CI,150,602458,6565734,,,0.00 ,,2285,WISEMAN CT,1,Z11,0049,762627
   433350,597980,1,26/09/2006,WOLF,WMN,CI,150,602484,602554,1.1,8.7,1.83 ,CLAY,,BONNER RD,2,Z11,0064,525920
   267907,1,1,13/12/1982,,WMN,CI,150,602485,602486,1.1,,0.00 ,,,BONNER RD,2,Z11,0064,517556
   267753,1,1,02/02/1982,,WMN,CI,150,602485,602486,1.1,8.2,0.00 ,,,BONNER RD,2,Z11,0064,517556
  1539998,1826436,1,07/01/2013,WOLF,WMN,CI,250,602487,602485,1.3,8.5,1.83 ,CLAY,NO #,BONNER RD,2,Z11,0064,517659
  1452328,1770253,1,25/09/2012,WOLF,WMN,CI,250,602487,602485,1.1,8.7,1.83 ,CLAY,1337,BONNER RD,2,Z11,0064,517659
   283288,1,1,25/07/1996,,WMN,CI,250,602487,602485,1.1,8.5,0.00 ,,,BONNER RD,2,Z11,0064,517659
   273022,1,1,04/01/1989,,WMN,CI,250,602487,602485,1.1,8.2,0.00 ,,,BONNER RD,2,Z11,0064,517659
  1716210,2000034,1,27/10/2013,WOLF,WMN,CI,150,602488,602489,1.1,8.5,2.44 ,CLAY,2487,YEOVIL RD,2,Z11,0064,517558
  1229952,1538444,1,26/08/2011,WOLF,WMN,CI,150,602488,602489,1.1,8.5,2.44 ,CLAY,2465,YEOVIL RD,2,Z11,0064,517558
  1224638,1527602,1,18/08/2011,WOLF,WMN,CI,150,602488,602489,1.1,8.5,1.83 ,CLAY,2465,YEOVIL RD,2,Z11,0064,517558
    99545,1,1,13/01/2002,WOLF,WMN,CI,150,602488,602489,1.3,8.7,2.10 ,CLAY,,YEOVIL RD,2,Z11,0064,517558
   267162,1,1,07/10/1980,,WMN,CI,150,602488,602489,1.1,8.6,0.00 ,,,YEOVIL RD,2,Z11,0064,517558
  1198159,1495419,1,14/06/2011,WOLF,WMN,CI,150,602489,602486,1.1,8.5,1.96 ,SHCL,CRNR,PADSTOW CR,2,Z11,0064,517660
  1001499,1323812,1,09/07/2010,WOLF,WMN,CI,150,602489,602486,1.3,8.5,1.83 ,CR,2557,PADSTOW CR,2,Z11,0064,517660
   499792,736835,2,01/08/2007,WOLF,WMN,CI,150,602489,602486,1.3,8.5,1.65 ,CLAY,2559,PADSTOW CR,2,Z11,0064,517660
   285245,267500,1,07/10/2004,WOLF,WMN,CI,150,602489,602486,1.1,8.7,1.80 ,CLAY,,PADSTOW CR,2,Z11,0064,517660
   162739,85712,1,26/01/2003,WOLF,WMN,CI,250,602490,602485,1.1,8.7,1.65 ,CLAY,,BODMIN RD,2,Z11,0064,517559
   280543,1,1,17/12/1989,,WMN,CI,250,602490,602485,1.1,8.7,0.00 ,,,BODMIN RD,2,Z11,0064,517559
  1553446,1829861,1,13/01/2013,WOLF,WMN,CI,150,602492,602493,1.1,8.7,1.65 ,CLAY,1915,REISS CT,2,Z11,0064,517561
   441947,1,1,10/11/2006,WOLF,WMN,CI,150,602492,602493,1.1,8.7,1.67 ,CLAY,,REISS CT,2,Z11,0064,517561
    22670,1,1,21/01/2001,WOLF,WMN,CI,150,602492,602493,1.1,8.7,0.00 ,CLAY,,REISS CT,2,Z11,0064,517561
   280672,1,1,21/02/1999,,WMN,CI,150,602492,602493,1.1,8.7,0.00 ,,,REISS CT,2,Z11,0064,517561
   270474,1,1,14/09/1986,,WMN,CI,150,602492,602493,1.1,,0.00 ,,,REISS CT,2,Z11,0064,517561
   529201,813603,1,26/12/2007,WOLF,WMN,CI,150,602493,602555,1.1,8.5,1.83 ,CLAY,,HOBBS CR,2,Z11,0080,517664
   379728,465610,1,01/01/2006,WOLF,WMN,CI,150,602493,602555,1.1,8.5,2.13 ,CLAY,,HOBBS CR,2,Z11,0080,517664
   280107,1,1,25/01/1999,,WMN,CI,150,602493,602555,1.1,8.7,0.00 ,,,HOBBS CR,2,Z11,0080,517664
   269700,1,1,01/12/1985,,WMN,CI,150,602493,602555,1.1,,0.00 ,,,HOBBS CR,2,Z11,0080,517664
   267449,1,1,06/02/1981,,WMN,CI,150,602493,602555,1.1,,0.00 ,,,HOBBS CR,2,Z11,0080,517664
  1214830,1519174,1,25/07/2011,WOLF,WMN,CPP,400,602496,602513,1.3,8.7,2.13 ,SHAL,2285,SOUTH SHERIDAN WAY,2,Z11,0080,517675
  1560540,1836569,1,28/01/2013,WOLF,WMN,CI,150,602510,602489,1.1,8.7,1.83 ,SHAL,2491,PADSTOW CR,2,Z11,0064,517673
  1373826,1640509,1,21/03/2012,WOLF,WMN,CI,150,602510,602489,1.1,8.3,2.13 ,CLAY,2481,PADSTOW CR,2,Z11,0064,517673
   779819,1116470,1,17/06/2009,WOLF,WMN,CI,150,602510,602489,1.1,8.5,2.13 ,CLAY,2451,PADSTOW CR,2,Z11,0064,517673
   525498,807632,1,09/12/2007,WOLF,WMN,CI,150,602510,602489,1.1,8.5,1.83 ,CLAY,2487,PADSTOW CR,2,Z11,0064,517673
   274203,1,1,11/08/1995,,WMN,CI,150,602510,602489,1.2,8.7,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   273610,1,1,05/01/1995,,WMN,CI,150,602510,602489,1.1,8.7,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   272757,1,1,22/04/1994,,WMN,CI,150,602510,602489,1.1,8.7,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   271674,1,1,07/12/1992,,WMN,CI,150,602510,602489,1.1,8.7,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   270710,1,1,30/09/1991,,WMN,CI,150,602510,602489,1.1,8.7,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   274716,1,1,06/04/1989,,WMN,CI,150,602510,602489,1.1,8.2,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   274709,1,1,06/03/1989,,WMN,CI,150,602510,602489,1.1,8.2,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   269047,1,1,03/10/1985,,WMN,CI,150,602510,602489,1.1,,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   267441,1,1,19/01/1981,,WMN,CI,150,602510,602489,1.1,,0.00 ,,,PADSTOW CR,2,Z11,0064,517673
   197223,1,1,13/07/2003,WOLF,WMN,DI,250,602512,602513,1.3,8.5,2.55 ,SHCL,,FINFAR CT,2,Z11,0080,517571
  1155364,1429216,1,22/03/2011,WOLF,WMN,CI,150,602515,6531164,1.1,8.7,1.83 ,CR,2013,FONTWELL CR,2,Z11,0065,690219
  1094267,1405854,1,22/12/2010,WOLF,WMN,CI,150,602515,6531164,1.2,8.5,1.83 ,CLAY,1998,FONTWELL CR,2,Z11,0065,690219
   334609,356888,1,26/05/2005,WOLF,WMN,CI,150,602515,6531164,1.1,8.7,2.13 ,CLAY,,FONTWELL CR,2,Z11,0065,690219
   274993,1,1,07/05/1996,,WMN,CI,150,602515,6531164,1.2,8.7,0.00 ,,,FONTWELL CR,2,Z11,0065,690219
   269090,1,1,30/08/1991,,WMN,CI,150,602515,6531164,1.1,8.7,0.00 ,,,FONTWELL CR,2,Z11,0065,690219
   269691,1,1,15/11/1985,,WMN,CI,150,602515,6531164,1.1,,0.00 ,,,FONTWELL CR,2,Z11,0065,690219
   568738,897374,1,24/05/2008,WOLF,WMN,CI,150,602519,602520,1.1,8.3,2.13 ,CLAY,1525,SWANAGE CR,2,Z11,0081,517574
   164034,1,1,29/01/2003,WOLF,WMN,CI,150,602519,602520,1.1,8.7,1.80 ,SAND,,SWANAGE CR,2,Z11,0081,517574
   275512,1,1,29/06/1997,,WMN,CI,150,602521,602522,1.1,8.7,0.00 ,,,HARTINGTON CT,1,Z11,0065,517575
   279758,1,1,10/11/1987,,WMN,CI,150,602521,602523,1.1,,0.00 ,,,THETFORD CT,1,Z11,0065,517680
   462677,647953,1,11/02/2007,WOLF,WMN,CI,150,602523,602520,1.1,8.5,2.30 ,CLAY,1515,THETFORD CT,2,Z11,0065,525918
   279773,1,1,18/12/1998,,WMN,CI,150,602523,602520,1.1,8.7,0.00 ,,,THETFORD CT,2,Z11,0065,525918
   699388,1021463,1,28/12/2008,WOLF,WMN,CI,150,602531,602528,1.1,8.3,1.83 ,CLAY,1399,LUDBROOK CT,1,Z11,0065,517683
   280533,1,1,05/12/1999,,WMN,CI,150,602531,602528,1.1,8.7,0.00 ,,,LUDBROOK CT,1,Z11,0065,517683
   269693,1,1,19/11/1985,,WMN,CI,150,602531,602528,1.1,,0.00 ,,,LUDBROOK CT,1,Z11,0065,517683
   273249,1,1,25/12/1994,,WMN,CI,150,602536,602537,1.1,,0.00 ,,,CANFORD CR,1,Z11,0049,522484
   270493,1,1,07/12/1986,,WMN,CI,150,602536,602537,1.1,,0.00 ,,,CANFORD CR,1,Z11,0049,522484
  1796416,2059609,1,16/12/2013,WOLF,WMN,CI,150,602537,602532,1.1,8.7,2.13 ,CLAY,1264,LUDBROOK CT,1,Z11,0049,517692
   499793,1,1,01/08/2007,WOLF,WMN,CI,150,602537,602532,1.1,8.7,1.83 ,CLAY,1285,LUDBROOK CT,1,Z11,0049,517692
   283867,1,1,04/01/1999,,WMN,CI,150,602537,602532,1.1,8.7,0.00 ,,,LUDBROOK CT,1,Z11,0049,517692
   923401,1238554,1,01/02/2010,WOLF,WMN,CI,150,602538,6565691,1.1,8.5,1.83 ,SHCL,1249,BRAY CT,1,Z11,0049,761622
  1043741,1380157,1,25/10/2010,WOLF,WMN,DI,400,602548,602386,1.3,8.5,2.13 ,SHCL,2460,SOUTH SHERIDAN WAY,2,,0079,517699
  1039470,1374559,1,13/10/2010,WOLF,WMN,DI,400,602548,602386,1.3,8.7,2.44 ,SHAL,No #,SOUTH SHERIDAN WAY,2,,0079,517699
   828314,1185055,1,12/10/2009,WOLF,WMN,DI,400,602548,602386,1.3,8.5,4.27 ,CLAY,2640,SOUTH SHERIDAN WAY,2,,0079,517699
   399298,496347,1,28/03/2006,WOLF,WMN,DI,400,602548,602386,1.3,8.5,4.57 ,CLAY,,SOUTH SHERIDAN WAY,2,,0079,517699
   139197,1,1,12/09/2002,WOLF,WMN,CI,150,602554,602493,1.1,8.7,1.80 ,CLAY,,HOBBS CR,2,Z11,0064,517663
   272308,1,1,17/01/1988,,WMN,CI,150,602554,602553,1.1,,0.00 ,,,BONNER RD,2,Z11,0064,517704
  1175295,1455620,1,12/04/2011,WOLF,WMN,DI,150,602563,602581,1.3,8.5,1.83 ,CLAY,2295,SHAWANAGA TR,2,Z16,0116,517738
  1176284,1457298,1,14/04/2011,WOLF,WMN,DI,150,602575,602576,1.1,8.5,1.83 ,SHCL,2129,KAWARTHA CR,2A,Z16,0100,525732
   384331,473935,1,20/01/2006,WOLF,WMN,DI,150,602575,602576,1.3,8.5,2.44 ,SAND,,KAWARTHA CR,2A,Z16,0100,525732
   306886,1,1,22/01/2005,WOLF,WMN,DI,150,602575,602576,1.3,8.5,1.83 ,CLAY,,KAWARTHA CR,2A,Z16,0100,525732
     8978,1,1,24/08/2000,WOLF,WMN,DI,150,602575,602576,,,0.00 ,,,KAWARTHA CR,2A,Z16,0100,525732
   275519,1,1,08/07/1997,,WMN,PVC,200,602582,602585,1.1,8.7,0.00 ,,,MISSISSAUGA RD,2A,Z16,0101,517740
   282875,1,1,22/12/1995,,WMN,PVC,300,602590,602587,1.1,8.7,0.00 ,,,MISSISSAUGA RD,2A,Z16,0101,517744
  1846063,2144169,1,10/02/2014,WOLF,WMN,DI,150,602594,602595,1.3,8.5,2.13 ,SAND,1194,GERAN CR,2A,Z16,0100,517723
  1805011,2122421,1,03/01/2014,WOLF,WMN,DI,150,602594,602595,1.3,8.5,2.44 ,CLAY,1152,GERAN CR,2A,Z16,0100,517723
  1175780,1456308,1,13/04/2011,WOLF,WMN,DI,150,602594,602595,1.2,8.5,2.59 ,SACL,1158,GERAN CR,2A,Z16,0100,517723
    11570,1,1,29/09/2000,WOLF,WMN,DI,150,602594,602595,,,0.00 ,,,GERAN CR,2A,Z16,0100,517723
    11369,1,1,28/09/2000,WOLF,WMN,DI,150,602594,602595,,,0.00 ,,,GERAN CR,2A,Z16,0100,517723
    11382,1,1,28/09/2000,WOLF,WMN,DI,150,602594,602595,,,0.00 ,,,GERAN CR,2A,Z16,0100,517723
   280626,1,1,19/02/1999,,WMN,DI,150,602594,602595,1.3,8.5,0.00 ,,,GERAN CR,2A,Z16,0100,517723
   280604,1,1,17/02/1999,,WMN,DI,150,602594,602595,1.3,8.5,0.00 ,,,GERAN CR,2A,Z16,0100,517723
   275611,1,1,24/10/1997,,WMN,DI,150,602594,602595,1.3,8.5,0.00 ,,,GERAN CR,2A,Z16,0100,517723
   525357,807100,1,07/12/2007,WOLF,WMN,DI,150,602596,602563,1.3,8.5,0.00 ,,2170,SHAWANAGA TR,2,Z16,0116,517729
   283186,1,1,22/01/1994,,WMN,PVC,150,602604,602605,1.1,8.7,0.00 ,,,GERAN CR,2A,Z16,0101,517751
   312085,1,1,11/02/2005,WOLF,WMN,CPP,1500,602616,602795,1.3,8.5,3.66 ,CLAY,,ERIN MILLS PKWY,,,0173,518129
   271675,1,1,07/12/1992,,WMN,PVC,150,602641,602634,,8.1,0.00 ,,,HAMMOND RD,2,Z17,0133,517822
  1729218,2014035,1,22/11/2013,WOLF,WMN,DI,200,602645,6580579,1.1,8.5,2.44 ,CLAY,2519-2523,KING FORREST DR,2,Z17,0133,854132
  1122476,1424759,1,03/02/2011,WOLF,WMN,DI,200,602645,6580579,1.3,8.5,1.83 ,CLAY,2533,KING FORREST DR,2,Z17,0133,854132
  1063051,1400630,1,08/12/2010,WOLF,WMN,DI,200,602645,6580579,1.1,8.5,2.44 ,SACL,2523,KING FORREST DR,2,Z17,0133,854132
   268196,1,1,31/03/1990,,WMN,DI,200,602645,6580579,1.1,8.5,0.00 ,,,KING FORREST DR,2,Z17,0133,854132
   269037,1,1,15/08/1985,,WMN,DI,200,602645,6580579,1.1,,0.00 ,,,KING FORREST DR,2,Z17,0133,854132
  1214512,1518248,1,22/07/2011,WOLF,WMN,DI,200,602650,602646,1.3,8.5,2.44 ,SHAL,NO #,KING FORREST DR,2,Z17,0153,517826
   272493,1,1,25/07/1988,,WMN,PVC,250,602661,602662,1.1,,0.00 ,,,ROBIN DR,2,Z17,0114,522526
    64534,1,1,09/08/2001,WOLF,WMN,PVC,200,602670,602667,1.1,8.7,1.50 ,SAND,,SPRINGBANK RD,2,Z17,0099,517833
  1580110,1828261,1,14/03/2013,WOLF,WMN,COPP,50,602675,602676,2.1,8.1,1.83 ,SAND,2043,LIMERICK CT,2,Z17,0099,517768
   273030,1,1,13/01/1989,,WMN,CPP,400,602723,602830,1.1,8.2,0.00 ,,,MISSISSAUGA RD,2,Z24,0174,518199
  1949544,2250369,1,16/07/2014,WOLF,WMN,CI,200,602728,603214,,,0.00 ,,,BURBANK DR,3,Z31,0215,525672
   282591,1,1,29/10/1992,,WMN,CI,200,602728,603214,1.1,8.7,0.00 ,,,BURBANK DR,3,Z31,0215,525672
  1048818,1387376,1,09/11/2010,WOLF,WMN,CI,200,602729,602728,1.1,8.5,2.44 ,SAND,2031,BURBANK DR,3,Z31,0215,518690
   280519,1,1,17/11/1999,,WMN,CI,200,602729,602728,1.1,8.7,0.00 ,,,BURBANK DR,3,Z31,0215,518690
  1175272,1455642,1,12/04/2011,WOLF,WMN,PVC,200,602734,602761,1.3,8.7,1.65 ,GRAC,2000,MISSISSAUGA RD,3,Z31,0216,518142
   532632,822062,1,10/01/2008,WOLF,WMN,PVC,200,602734,602761,1.3,8.5,3.66 ,TS,3669,MISSISSAUGA RD,3,Z31,0216,518142
  2251250,2576510,1,29/07/2015,WOLF,WMN,DI,200,602735,602768,1.3,8.5,2.13 ,,S/W Corn.,PROMONTORY DR,3,Z31,0216,518147
   797840,1143320,2,30/07/2009,WOLF,WMN,DI,200,602735,602768,1.3,8.5,2.13 ,CLAY,N/W C,PROMONTORY DR,3,Z31,0216,518147
  1462535,1784454,1,22/10/2012,WOLF,WMN,DI,200,602737,603265,1.3,8.5,2.13 ,CLAY,1712,FIFESHIRE CT,3,Z31,0216,518134
