OBJECTID_1 *,Shape,GRPCODE,OID_,GRPCODE_1,OBJECTID,GDO_GID,HANSEN_COM,WM_WATERMA,INFRA_STAT,WM_WATERM1,WMODEL_ID,WMODEL_ID_,WMODEL_ID1,WM_WATERM2,MATERIAL,FRM_NODE,TO_NODE,WPZ_ID,CAM_CATEGO,CAM_CATEG1,COMPKEY,INSTALL_DA,SERVSTAT,M_TYPE,DIAMETER,WPZ,INST_YR,ST_CLASS,YR2012,YR2031,Source,GISID,GRPCODE_12,GHD_Edit,Shape_Leng,YR_INSTALL,TRANS,PCSDesc,DCSDesc,PCScore,DCScore,SOIL,DRAINAGE,WTR,ESA,WL,FLP,HWY,RWY,HPU,HEU,Hospital,Med_Centre,LT_CARE,School,HDL,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,LT09,LT10,LT11,LT12,LT13,LT14,LT15,LT16,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11,VT12,VT13,VT14,VT15,VT16,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,SEVERITY,DURATION,RES01,RES02,RES03,RES04,RES05,RES06,RES07,RES08,RES09,RES10,RES11,RES12,RES13,RES14,RES15,RES16,RS01,RS02,RS03,RS04,RS05,RS06,RS07,RS08,RS09,RS10,RS11,RS12,RS13,RS14,RS15,RS16,MAXRISK,DNMMLD,Model_ID,GISIDForm,LEN_M,TOTCNSQS,TOTRISK,ST_NAME,ST_TYPE,ST_DIR,CITY,INSTDATE,Shape_Le_1,TM,DNM,TOT_LV,TOT_RES,A2031,Hosp_Serv,Airp_Serv,New_Seg,Active_Ope,Pres_Zone,Tran_main,Remove_Seg,Crit_Rests,CritPres2D,CritConsSc,Crit_Res_1,CritPres7D,CCS2D,AdjNodes,ANBPCS,RFOCS,OPSC,MAFIP,PCU,NPA,DCS,Seg_ID,OPSC_NUM,OPSC_TEXT,DSC_NUM,DSC_TEXT,Demand_Met,Duration_1,Row_Labels,MaxTOTRISK,Grp_C_Risk,Age,Group_Mat,RiskThresh,Adj_Length,Dia_x_len,Dia_x_lenO,SOGR_HANSN,Ex_Hi_2031,Priority,SCORE,C06_Cost,C07_Cost,C08_Cost,SumCost,InsigSum,LowSum,MedSum,HighSum,ExtSum,InsigSum1A,LowSum1A,Shape_Length
141,Polyline,R28,1297,R28,141,10883,520073,R,A,4,00WM-D06-0166, ,  WN-D06-0119,  PWL,DI,605000,604930, N2, NS,TRSUB-TRANSMISSION MAIN,5200,01-01-1976 0:00,01A,DI,400,2,1976,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,141,R28,Consolidated,810.667497,1976,0,(Low),(Negligible),2,1,S,W,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,4,2,1,4,2,1,2,1,1,1,0,960.213013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,3.8,71.25,47.5,76,38,47.5,9.5,5.7,7.6,9.5,9.5,76,5.7,76,95,95,3634.800049,14104,141,810.667497,19,592.8000488,PAISLEY,BLVD,W,MISSISSAUGA,01-01-1976 0:00,253.993213,No,3.2227,31.200001,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),37.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.1207,360,10.096667,1 (Negligible),R28,2,(Low),1,(Negligible),0,0,R28,592.800049,R28 592.800048827999,38,DI,Moderate, , , , , ,0,592.8000488,2500,275000,5000,282500,0,0,282500,0,0,2255000,0,253.993213
142,Polyline,R28,1297,R28,141,10883,520073,R,A,4,00WM-D06-0166, ,  WN-D06-0119,  PWL,DI,605000,604930, N2, NS,TRSUB-TRANSMISSION MAIN,5200,01-01-1976 0:00,01A,DI,400,2,1976,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,141,R28,Consolidated,810.667497,1976,0,(Low),(Negligible),2,1,S,W,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,4,2,1,4,2,1,2,1,1,1,0,960.213013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,3.8,71.25,47.5,76,38,47.5,9.5,5.7,7.6,9.5,9.5,76,5.7,76,95,95,3634.800049,14104,141,810.667497,19,592.8000488,PAISLEY,BLVD,W,MISSISSAUGA,01-01-1976 0:00,253.993213,No,3.2227,31.200001,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),37.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.1207,360,10.096667,1 (Negligible),R28,2,(Low),1,(Negligible),0,0,R28,592.800049,R28 592.800048827999,38,DI,Moderate, , , , , ,0,592.8000488,2500,275000,5000,282500,0,0,282500,0,0,2255000,0,226.130333
143,Polyline,R28,1297,R28,141,10883,520073,R,A,4,00WM-D06-0166, ,  WN-D06-0119,  PWL,DI,605000,604930, N2, NS,TRSUB-TRANSMISSION MAIN,5200,01-01-1976 0:00,01A,DI,400,2,1976,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,141,R28,Consolidated,810.667497,1976,0,(Low),(Negligible),2,1,S,W,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,4,2,1,4,2,1,2,1,1,1,0,960.213013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,3.8,71.25,47.5,76,38,47.5,9.5,5.7,7.6,9.5,9.5,76,5.7,76,95,95,3634.800049,14104,141,810.667497,19,592.8000488,PAISLEY,BLVD,W,MISSISSAUGA,01-01-1976 0:00,253.993213,No,3.2227,31.200001,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),37.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.1207,360,10.096667,1 (Negligible),R28,2,(Low),1,(Negligible),0,0,R28,592.800049,R28 592.800048827999,38,DI,Moderate, , , , , ,0,592.8000488,2500,275000,5000,282500,0,0,282500,0,0,2255000,0,78.796737
144,Polyline,Q37,1326,Q37,147,10937,520141,R,A,4,00WM-D06-0054, ,  WN-D06-0125,  PWL,DI,605102,604929, N2, NS,TRSUB-TRANSMISSION MAIN,5201,01-01-1972 0:00,01A,DI,400,2,1972,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,147,Q37,Consolidated,254.242923,1972,0,(Low),(Negligible),2,1,S,W,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.1,1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,3288.840088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,3.6,67.5,9,72,36,45,9,5.4,7.2,9,67.5,18,5.4,72,90,90,12449.59961,14175,147,254.242923,18,530.0999756,STILLMEADOW,RD, ,MISSISSAUGA,01-01-1972 0:00,1.687147,No,1.9281,29.450001,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),35.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.3812,360,34.582222,1 (Negligible),Q37,2,(Low),1,(Negligible),0,0,Q37,530.099976,Q37 530.099975586,42,DI,Moderate, , , , , ,0,530.0999756,52500,275000,5000,332500,0,0,332500,0,0,2250000,0,160.695407
145,Polyline,O25,1293,O25,145,10917,520114,R,A,4,00WM-E06-0123, ,  WN-E06-0067,  PWL,DI,605066,604926, N2, NS,TRSUB-TRANSMISSION MAIN,5201,01-01-1985 0:00,01A,DI,400,2,1985,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,145,O25,Singular,18.531073,1985,0,(Negligible),(Negligible),1,1,S,W,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,3,1,1,3,2,3,2,1,3,2,0,268.028992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4.2,78.75,10.5,84,42,52.5,10.5,6.3,8.4,10.5,10.5,84,6.3,84,105,105,1014.599976,14148,145,18.531073,21,599.5499268,PAISLEY,BLVD,W,MISSISSAUGA,01-01-1985 0:00,18.531073,No,0.726,28.549999,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),38.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.3528,360,2.818333,1 (Negligible),O25,1,(Negligible),1,(Negligible),0,0,O25,599.549927,O25 599.549926757999,29,DI,Moderate, , , , , ,0,599.5499268,175000,275000,5000,455000,0,0,455000,0,0,905000,0,18.531073
146,Polyline,O23,1310,O23,146,10926,520124,R,A,4,00WM-E06-0073, ,  WN-E06-0109,  PWL,DI,604926,605084, N2, NS,TRSUB-TRANSMISSION MAIN,5201,31-12-1899 0:00,01A,DI,400,2,1900,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,146,O23,Singular,15.154676,1900,0,(Negligible),(Negligible),1,1,S,W,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.5,0.1,1,1,3,1,1,3,2,3,2,1,3,2,0,48.422699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4.2,78.75,10.5,84,42,52.5,10.5,6.3,8.4,10.5,10.5,42,6.3,84,105,105,183.300003,14158,146,15.154676,21,557.5499268,PAISLEY,BLVD,W,MISSISSAUGA,31-12-1899 0:00,15.154676,No,0.7389,26.549999,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),39.6,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.3457,360,0.509167,1 (Negligible),O23,1,(Negligible),1,(Negligible),0,0,O23,557.549927,O23 557.549926757999,114,DI,Moderate, , , , , ,0,557.5499268,175000,275000,5000,455000,0,0,455000,0,0,282500,0,15.154676
147,Polyline,Q37,1326,Q37,147,10937,520141,R,A,4,00WM-D06-0054, ,  WN-D06-0125,  PWL,DI,605102,604929, N2, NS,TRSUB-TRANSMISSION MAIN,5201,01-01-1972 0:00,01A,DI,400,2,1972,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,147,Q37,Consolidated,254.242923,1972,0,(Low),(Negligible),2,1,S,W,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.1,1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,3288.840088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,3.6,67.5,9,72,36,45,9,5.4,7.2,9,67.5,18,5.4,72,90,90,12449.59961,14175,147,254.242923,18,530.0999756,STILLMEADOW,RD, ,MISSISSAUGA,01-01-1972 0:00,1.687147,No,1.9281,29.450001,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),35.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.3812,360,34.582222,1 (Negligible),Q37,2,(Low),1,(Negligible),0,0,Q37,530.099976,Q37 530.099975586,42,DI,Moderate, , , , , ,0,530.0999756,52500,275000,5000,332500,0,0,332500,0,0,2250000,0,1.687147
148,Polyline,P07,1229,P07,135,10621,519685,R,A,4,00WM-F07-0127,WM-F07-0127,  WN-F07-0086,  PWL,DI,604539,604541, N2, NS,TRSUB-TRANSMISSION MAIN,5196,01-01-1986 0:00,01A,DI,400,2,1986,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,135,P07,Consolidated,411.644689,1986,0,(Catastrophic) - Flow Failure,(Low),5,2,CL,I,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.1,1,1,4,5,2,5,2,1,3,5,1,1,0,93048.29688,3.8,265188,70716.70313,1325940,883959,1414330,707167,883959,1767920,530375,141433,176792,176792,1414330,106075,1414330,1767920,21.75,5.8,108.75,72.5,116,58,72.5,14.5,43.5,11.6,14.5,14.5,116,8.7,116,145,145,352226,13705,135,411.644689,29,`,DUNDAS,ST,E,MISSISSAUGA,01-01-1986 0:00,304.793258,No,3.7041,32.4,13047200,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,2.2476,360,978.405833,2 (Low),P07,5,(Catastrophic) - Flow Failure,2,(Low),352815.5,3.8,P07,1070.099976,P07 1070.09997559,28,DI,Extreme,411.6446886,164657.8755,164657.8755,#N/A,P07,4,`,2500,1250000,750000,2002500,0,0,0,0,2002500,905000,0,4.466661
149,Polyline,W24,1309,W24,149,11964,521570,R,A,4,00WM-E09-0035, ,  WN-E09-0027,  PWL,DI,606649,606648, N3, NS,TRSUB-TRANSMISSION MAIN,5215,20-10-1981 0:00,01A,DI,400,3,1979,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,149,W24,Singular,160.151378,1979,0,(Low),(Negligible),2,1,CL,W,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.1,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.1,1,0.75,3,2,1,3,2,3,2,1,1,2,0,1536.819946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,75,10,80,40,50,10,6,8,10,10,80,6,80,75,80,5817.5,15616,149,160.151378,20,559,SHIPP,DR, ,MISSISSAUGA,20-10-1981 0:00,160.151378,No,0.535,27.950001,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),38.5,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.0857,360,16.159722,1 (Negligible),W24,2,(Low),1,(Negligible),0,0,W24,559,W24 559,35,DI,Moderate, , , , , ,0,559,175000,275000,5000,455000,0,0,455000,0,0,282500,0,160.151378
150,Polyline,W26,397,W26,150,12062,521680,R,A,4,00WM-E09-0028, ,  WN-E09-0032,  PWL,DI,606752,606668, N3, NS,TRSUB-TRANSMISSION MAIN,5216,01-03-1972 0:00,01A,CPP,400,3,1972,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,150,W26,Singular,62.376149,1972,0,(Low),(Negligible),2,1,CL,I,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.25,0.25,0.25,0.25,3,2,1,3,3,3,2,1,1,2,0,86.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4.2,78.75,10.5,84,42,52.5,10.5,31.5,8.4,10.5,10.5,21,15.75,21,26.25,84,326.100006,15728,150,62.376149,21,429.4499817,ROBERT SPECK,PKWY, ,MISSISSAUGA,01-03-1972 0:00,62.376149,No,5.3503,20.450001,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),39.8,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),2.795,360,0.905833,1 (Negligible),W26,2,(Low),1,(Negligible),0,0,W26,429.449982,W26 429.449981689,42,CPP,Low, , , , , ,0,429.4499817,175000,275000,5000,455000,0,455000,0,0,0,455000,0,62.376149
151,Polyline,M10,1305,M10,151,12326,522005,R,A,4,00WM-F07-0079, ,  WN-F07-0025,  PWL,DI,605846,605611, N2, NS,TRSUB-TRANSMISSION MAIN,5220,04-05-1983 0:00,01A,DI,400,2,1973,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,151,M10,Singular,200.305624,1983,0,(Low),(Negligible),2,1,CL,I,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.75,1,0.1,1,0.75,3,2,1,3,2,1,2,1,1,1,0,687.825012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3.4,63.75,42.5,68,34,42.5,8.5,25.5,6.8,8.5,63.75,68,5.1,68,63.75,68,2603.699951,16066,151,200.305624,17,573.75,CAWTHRA,RD, ,MISSISSAUGA,04-05-1983 0:00,200.305624,No,6.2284,33.75,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),39.6,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),4.6119,360,7.2325,1 (Negligible),M10,2,(Low),1,(Negligible),0,0,M10,573.75,M10 573.75,31,DI,Moderate, , , , , ,0,573.75,2500,275000,5000,282500,0,0,282500,0,0,282500,0,200.305624
152,Polyline,P07,1229,P07,135,10621,519685,R,A,4,00WM-F07-0127,WM-F07-0127,  WN-F07-0086,  PWL,DI,604539,604541, N2, NS,TRSUB-TRANSMISSION MAIN,5196,01-01-1986 0:00,01A,DI,400,2,1986,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,135,P07,Consolidated,411.644689,1986,0,(Catastrophic) - Flow Failure,(Low),5,2,CL,I,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.1,1,1,4,5,2,5,2,1,3,5,1,1,0,93048.29688,3.8,265188,70716.70313,1325940,883959,1414330,707167,883959,1767920,530375,141433,176792,176792,1414330,106075,1414330,1767920,21.75,5.8,108.75,72.5,116,58,72.5,14.5,43.5,11.6,14.5,14.5,116,8.7,116,145,145,352226,13705,135,411.644689,29,`,DUNDAS,ST,E,MISSISSAUGA,01-01-1986 0:00,304.793258,No,3.7041,32.4,13047200,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,2.2476,360,978.405833,2 (Low),P07,5,(Catastrophic) - Flow Failure,2,(Low),352815.5,3.8,P07,1070.099976,P07 1070.09997559,28,DI,Extreme,411.6446886,164657.8755,164657.8755,#N/A,P07,4,`,2500,1250000,750000,2002500,0,0,0,0,2002500,905000,0,23.669732
153,Polyline,G64,803,G64,153,12355,522042,R,A,4,00WM-G07-0052, ,  WN-G07-0009,  PWL,DIHY,PC605456,605458, N2, NS,TRSUB-TRANSMISSION MAIN,5220,01-12-1998 0:00,01A,CPP,600,2,2012,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,153,G64,Singular,70.954946,1998,0,(Low),(Negligible),2,1,SL,W,1,1,0,1,0,0,0,0,0,1,1,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.5,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.25,0.25,0.25,3,2,1,4,3,4,2,1,3,3,0,2392.419922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,39,97.5,65,10.4,52,65,13,7.8,10.4,13,13,104,19.5,26,32.5,104,9056.299805,16104,153,70.954946,26,587.5999756,DIXIE,RD, ,MISSISSAUGA,01-12-1998 0:00,70.954946,No,3.3235,22.6,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),37.8,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),2.3676,360,25.156389,1 (Negligible),G64,2,(Low),1,(Negligible),0,0,G64,587.599976,G64 587.599975586,16,CPP,Moderate, , , , , ,0,587.5999756,625000,275000,5000,905000,0,0,905000,0,0,905000,0,70.954946
161,Polyline,P07,1229,P07,135,10621,519685,R,A,4,00WM-F07-0127,WM-F07-0127,  WN-F07-0086,  PWL,DI,604539,604541, N2, NS,TRSUB-TRANSMISSION MAIN,5196,01-01-1986 0:00,01A,DI,400,2,1986,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,135,P07,Consolidated,411.644689,1986,0,(Catastrophic) - Flow Failure,(Low),5,2,CL,I,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.1,1,1,4,5,2,5,2,1,3,5,1,1,0,93048.29688,3.8,265188,70716.70313,1325940,883959,1414330,707167,883959,1767920,530375,141433,176792,176792,1414330,106075,1414330,1767920,21.75,5.8,108.75,72.5,116,58,72.5,14.5,43.5,11.6,14.5,14.5,116,8.7,116,145,145,352226,13705,135,411.644689,29,`,DUNDAS,ST,E,MISSISSAUGA,01-01-1986 0:00,304.793258,No,3.7041,32.4,13047200,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,2.2476,360,978.405833,2 (Low),P07,5,(Catastrophic) - Flow Failure,2,(Low),352815.5,3.8,P07,1070.099976,P07 1070.09997559,28,DI,Extreme,411.6446886,164657.8755,164657.8755,#N/A,P07,4,`,2500,1250000,750000,2002500,0,0,0,0,2002500,905000,0,2.481724
163,Polyline,O24,526,O24,235,30738,764418,R,A,4,0, , ,  PWL,DI,6555284,6565943, N2, NS,TRSUB-TRANSMISSION MAIN,7644,01-01-1954 0:00,01A,CPP,400,2,2011,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,235,O24,Consolidated,1242.32038,2011,0,(Low),(Negligible),2,1,SL,I,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.25,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,2,1,3,3,1,2,1,1,1,0,1333.51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,3.6,67.5,45,7.2,36,45,9,13.5,7.2,9,9,7.2,13.5,18,22.5,67.5,5047.899902,41259,235,1242.32038,18,326.7000122,QUEENSWAY, ,W,MISSISSAUGA,01-01-1954 0:00,828.17707,No,2.9287,18.15,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),38.2,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.3705,360,14.021944,1 (Negligible),O24,2,(Low),1,(Negligible),0,0,O24,326.700012,O24 326.700012206999,3,CPP,Low, , , , , ,0,326.7000122,2500,275000,5000,282500,282500,0,0,0,0,455000,0,380.486715
166,Polyline,Q37,1326,Q37,147,10937,520141,R,A,4,00WM-D06-0054, ,  WN-D06-0125,  PWL,DI,605102,604929, N2, NS,TRSUB-TRANSMISSION MAIN,5201,01-01-1972 0:00,01A,DI,400,2,1972,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,147,Q37,Consolidated,254.242923,1972,0,(Low),(Negligible),2,1,S,W,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.1,1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,3288.840088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,3.6,67.5,9,72,36,45,9,5.4,7.2,9,67.5,18,5.4,72,90,90,12449.59961,14175,147,254.242923,18,530.0999756,STILLMEADOW,RD, ,MISSISSAUGA,01-01-1972 0:00,1.687147,No,1.9281,29.450001,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),35.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.3812,360,34.582222,1 (Negligible),Q37,2,(Low),1,(Negligible),0,0,Q37,530.099976,Q37 530.099975586,42,DI,Moderate, , , , , ,0,530.0999756,52500,275000,5000,332500,0,0,332500,0,0,2250000,0,5.769291
178,Polyline,M12,1243,M12,178,18239,550803,R,A,4,0, , ,  PWL,DI,604844,6406115, N2, NS,TRSUB-TRANSMISSION MAIN,5508,01-01-1973 0:00,01A,DI,400,2,2001,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,178,M12,Singular,240.944363,2001,0,(Low),(Negligible),2,1,S,W,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.1,0.1,1,1,3,2,1,3,2,1,2,1,1,1,0,3.90975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3.4,63.75,8.5,6.8,34,42.5,8.5,5.1,6.8,8.5,63.75,6.8,5.1,68,85,85,14.8,21933,178,240.944363,17,418.2000122,CLIFF,RD, ,MISSISSAUGA,01-01-1973 0:00,240.944363,No,2.4377,24.6,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),39.8,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.1748,360,0.041111,1 (Negligible),M12,2,(Low),1,(Negligible),0,0,M12,418.200012,M12 418.200012206999,13,DI,Low, , , , , ,0,418.2000122,2500,275000,5000,282500,0,282500,0,0,0,950000,0,240.944363
179,Polyline,O24,526,O24,235,30738,764418,R,A,4,0, , ,  PWL,DI,6555284,6565943, N2, NS,TRSUB-TRANSMISSION MAIN,7644,01-01-1954 0:00,01A,CPP,400,2,2011,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,235,O24,Consolidated,1242.32038,2011,0,(Low),(Negligible),2,1,SL,I,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.25,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,2,1,3,3,1,2,1,1,1,0,1333.51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,3.6,67.5,45,7.2,36,45,9,13.5,7.2,9,9,7.2,13.5,18,22.5,67.5,5047.899902,41259,235,1242.32038,18,326.7000122,QUEENSWAY, ,W,MISSISSAUGA,01-01-1954 0:00,828.17707,No,2.9287,18.15,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),38.2,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.3705,360,14.021944,1 (Negligible),O24,2,(Low),1,(Negligible),0,0,O24,326.700012,O24 326.700012206999,3,CPP,Low, , , , , ,0,326.7000122,2500,275000,5000,282500,282500,0,0,0,0,455000,0,5.861688
