Mitigation_Matrix_Score,,CritPres2D,Tran_main,WL,TARGET_ENVMT_SCR,PAN,WTR,Performance_Level,Hosp_Serv,INFRA_STAT,HANSEN_COM,Condition_Score_Level,BRKS_FVYRS_Level,MI_SCR,STANDARD_CONFOR,Condition_level,Criticality_Score_Level,RiskThresh,FID,TRANS,TARGET_Criticality_SCR,BRKS_FVYRS,TARGET_Performance_Score_Level,TARGET_Mat_Fact,Criticality_Level,DIAMETER,FLP,Hospital,TARGET_Criticality_Level,Source,HL,ST_CLASS,HDL,Model_Mitigation,Criticality_SCR,Performance_Score_Level,HEAD_LOSS_SCR,Maintenance_Cost,School,Age,Med_Centre,BRKS_FVYRS_SCR_TARGET,Shape *,TARGET_Performanc_SCR,MI,TARGET_Model_ Mitigation,TARGET_Condition_Score_Level,RWY,Crit_Rests,CritConsSc,TARGET_Condition_Score,Condition_Score,TARGET_Condition_level,TARGET_RSL,FRM_NODE,TARGET_RSL_SCR,RSL_SCR,WPZ,INST_YR,New_Seg,Mat_Fact,HWY,ENVMT_SCR,TARGET_ACCESS_SCR,TotBrks,HEU,MATERIAL,OBJECTID,Operation_Cost,TotBrks_Lenght,R,QUALIT_SCR,Shape_Leng,Performanc_SCR,Active_Ope,DIA_SCR,f,TARGET_DIA_SCR,BRL_SCR_TARGET,TARGET_PAN,SOIL,INSTALL_DA,MATERIAL_CD,TARGET_MITIGATION_Score_Level,ST_DIR,ACCESS_SCR,LT_CARE,Airp_Serv,TARGET_Criticality_Score_Level,BRKS_FVYRS_SCR,BRK_Level,MITIGATION_Score_Level,REPLC_COST,TM,BRKS_FV_YRS_L,TO_NODE,LEN_M,TARGET_Performance_Level,TARGET_MITIGATION_Level_PAN,BRK_SCR,MI_Level,HPU,ESA,RSL_Level,ST_NAME,RSL,CITY,TARGET_QUALIT_SCR,MITIGATION_Level_PAN,ST_TYPE,OPSC,DRAINAGE
4,,37.2,NO,0,9,650,0,2,0,A,714667,Moderately High,Low,15,15,4,Moderately High,Low,1992,0,178.5,15,Moderately Low,0.04,5,300,0,0,4,LAKE_BASED_WATERMAIN,1.4482920309,ARTERIAL,0,,180,Moderately Low,0,644.419317,0,17,0,10.89,Polyline,105,0.935536156,,Very High,0,Fail (Pressure),2 (Low),384.836,320,5,16.32,6553546,10,15,2,2000, ,0.1,0,15,9,17,0,PVC,4217,451.0935219,0.0131901695,1.61E-12,0,1288.838634,150,YES,0,0.0366451703,7.5,7.35,668.336,CL,1/0/1900 0:00,PVC,RELINE - REHAB, ,15,0,0,Moderately High,5,Low,RELINE - REHAB,1171,No,0.0116383848,6553565,1288.838634,2,2,5,High,0,1,Very High,DUNDAS,5.8,MISSISSAUGA,0,2,ST W,2 (Low),I
2,,37.9,NO,0,9,600,0,2,0,A,714877,Medium,Medium,15,15,3,Moderately High,Low,1993,0,178.5,5,Moderately Low,0.25,5,400,0,0,4,LAKE_BASED_WATERMAIN,0.0973211931,ARTERIAL,0,,210,Moderately Low,0,200.3574415,0,36,0,10.89,Polyline,105,0.216121606,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,27,605244,10,5,2,1981, ,1,0,15,9,17,0,CPP,4239,140.2502091,0.0424241792,1.08E-13,0,400.714883,150,YES,5,0.0333752697,7.5,7.35,668.336,SL,1/0/1900 0:00,CPP,RELINE - REHAB, ,15,0,0,Moderately High,5,Medium,RELINE - REHAB,1576,No,0.0124776998,6553826,400.714883,2,2,5,High,0,1,Medium,CEDARGLEN,39,MISSISSAUGA,0,2,GT,2 (Low),W
2,,37.9,NO,0,9,600,0,2,0,A,714877,Medium,Low,15,15,3,Moderately High,Low,1994,0,178.5,6,Moderately Low,0.25,5,400,0,0,4,LAKE_BASED_WATERMAIN,0.0973211931,ARTERIAL,0,,210,Moderately Low,0,200.3574415,0,36,0,10.89,Polyline,105,0.216121606,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,27,605244,10,5,2,1981, ,1,0,15,9,36,0,CPP,4239,140.2502091,0.0898394383,1.08E-13,0,400.714883,150,YES,5,0.0333752697,7.5,7.35,668.336,SL,1/0/1900 0:00,CPP,RELINE - REHAB, ,15,0,0,Moderately High,5,Low,RELINE - REHAB,1576,No,0.0149732397,6553826,400.714883,2,2,5,High,0,1,Medium,CEDARGLEN,39,MISSISSAUGA,0,2,GT,2 (Low),W
4,,37.2,NO,0,9,650,0,2,0,A,714667,Moderately High,Low,15,15,4,Moderately High,Low,1995,0,178.5,1,Moderately Low,0.04,5,300,0,0,4,LAKE_BASED_WATERMAIN,1.4482920309,ARTERIAL,0,,180,Moderately Low,0,644.419317,0,17,0,10.89,Polyline,105,0.935536156,,Very High,0,Fail (Pressure),2 (Low),384.836,320,5,16.32,6553546,10,15,2,2000, ,0.1,0,15,9,10,0,PVC,4217,451.0935219,0.0077589232,1.61E-12,0,1288.838634,150,YES,0,0.0366451703,7.5,7.35,668.336,CL,1/0/1900 0:00,PVC,RELINE - REHAB, ,15,0,0,Moderately High,5,Low,RELINE - REHAB,1171,No,0.0007758923,6553565,1288.838634,2,2,5,High,0,1,Very High,DUNDAS,5.8,MISSISSAUGA,0,2,ST W,2 (Low),I
2,,37.9,NO,0,9,560,0,2,0,A,714877,Medium,Low,15,15,3,Moderately High,Low,1996,0,178.5,0,Moderately Low,0.25,5,400,0,0,4,LAKE_BASED_WATERMAIN,0.0973211931,ARTERIAL,0,,210,Moderately Low,0,200.3574415,0,36,0,6,Polyline,105,0.216121606,,Moderately High,0,Fail (Pressure),2 (Low),341.315,200,4,27,605244,10,5,2,1981, ,1,0,15,9,11,0,CPP,4239,140.2502091,0.0274509395,1.08E-13,0,400.714883,150,YES,5,0.0333752697,7.5,7.35,624.815,SL,1/0/1900 0:00,CPP,RELINE - REHAB, ,15,0,0,Moderately High,0,Low,RELINE - REHAB,1576,No,0,6553826,400.714883,2,2,5,High,0,1,Medium,CEDARGLEN,39,MISSISSAUGA,0,2,GT,2 (Low),W
2,,37.9,NO,0,9,600,0,2,0,A,714877,Medium,Low,15,15,3,Moderately High,Low,1997,0,178.5,7,Moderately Low,0.25,5,400,0,0,4,LAKE_BASED_WATERMAIN,0.0973211931,ARTERIAL,0,,210,Moderately Low,0,200.3574415,0,36,0,10.89,Polyline,105,0.216121606,,Very High,0,Fail (Pressure),2 (Low),384.836,240,5,27,605244,10,5,2,1981, ,1,0,15,9,28,0,CPP,4239,140.2502091,0.0698751187,1.08E-13,0,400.714883,150,YES,5,0.0333752697,7.5,7.35,668.336,SL,1/0/1900 0:00,CPP,RELINE - REHAB, ,15,0,0,Moderately High,5,Medium,RELINE - REHAB,1576,No,0.0174687797,6553826,400.714883,2,2,5,High,0,1,Medium,CEDARGLEN,39,MISSISSAUGA,0,2,GT,2 (Low),W
4,,Pass,NO,0,9,650,0,2,0,A,747313,Moderately High,Low,15,15,4,Moderately High,Low,1998,0,178.5,20,Moderately Low,0.04,5,300,0,0,4,Water Model,0.2617661145,ARTERIAL,0,,180,Moderately Low,0,116.473154,0,11,0,10.89,Polyline,105,0.169089976,,Very High,0,Pass,1 (Negligible),429.336,320,5,10.56,6563065,15,15,2,2006, ,0.1,0,15,9,38,0,PVC,4244,81.5312078,0.1631277195,2.91E-13,0,232.946308,150,YES,0,0.0366451703,7.5,7.35,712.836,S,30-12-1899,PVC,REPLACE, ,15,0,0,Moderately High,5,Low,RELINE - REHAB,1171,No,0.0858566945,604816,232.946308,2,3,5,High,0,1,Very High,QUEENSWAY EAST,6.4,MISSISSAUGA,0,2, ,1 (Negligible),W
2,,38.7,NO,0,9,560,0,2,0, ,0,Medium,Low,15,15,3,Moderately High,Low,1999,0,178.5,13,Moderately Low,0.25,5,400,0,0,4, ,0.0694538824, ,0,,210,Moderately Low,0,142.98635,1,5,0,10.89,Polyline,105,0.154236545,,Very High,0,Fail (Pressure),2 (Low),429.336,200,5,3.75, ,15,0,2,2012, ,1,0,15,9,20,0, ,4278,100.090445,0.0699367457,7.72E-14,0,285.9727,150,YES,5,0.0333752697,7.5,7.35,712.836,CL,30-12-1899,CPP,REPLACE,E,15,0,0,Moderately High,5,Low,RELINE - REHAB,1576,No,0.0454588847, ,285.9727,2,3,5,High,0,1,Low,BURNHAMTHORPE,70,MISSISSAUGA,0,2,RD,2 (Low),I
1,,Inactive/Closed,NO,0,0,490,0,2,0,A,523938,Medium,Low,10,0,3,Moderately Low,Moderate,2000,0,52.5,20,Moderately Low,0.26,2,700,0,0,1,TRSUB-TRANSMISSION MAIN,0.0002690607,ARTERIAL,0,,60,Moderately Low,15,10.7782465,0,63,0,10.89,Polyline,105,0.022182832,,Moderately High,0,Inactive/Closed,Inactive/Closed,295.836,280,4,46.62,607292,5,15,4,1954, ,0.5,0,0,0,29,0,TMDI,1,7.54477255,1.345302318,2.99E-16,0,21.556493,150,NO,10,0.0281523902,7.5,7.35,453.336,C,09-01-1987,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,826,No,0.927794702,607293,21.556493,2,2,5,Medium,0,0,Very High,TOMKEN,6,MISSISSAUGA,0,2,RD,Inactive/Closed,I
2,,31.8,NO,0,9,750,0,4,0,A,677916,Medium,Medium,15,15,3,Moderately High,Low,2001,0,178.5,23,Medium,0.26,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0109229172,LOCAL,0,,210,Moderately High,15,193.44747,1,12,0,10.89,Polyline,210,0.154322243,,Very High,0,Fail (Pressure),3 (Moderate),429.336,240,5,8.88,PC6526724,15,5,4,2005, ,0.5,0,15,9,30,0,DIHY,8,135.413229,0.07754043,1.21E-14,0,386.89494,300,YES,5,0.0294614908,7.5,7.35,817.836,C,20-06-2005,DI,REPLACE, ,15,0,0,Moderately High,5,Medium,REPLACE,2131,No,0.059447663,6526725,386.89494,3,3,5,High,0,1,Medium,COTTRELLE,31.5,BRAMPTON,0,3,BLVD,3 (Moderate),I
2,,31.8,NO,0,9,750,0,4,0,A,677916,Medium,Low,15,15,3,Moderately High,Low,2002,0,178.5,20,Medium,0.26,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0109229172,LOCAL,0,,210,Moderately High,15,193.44747,1,12,0,10.89,Polyline,210,0.154322243,,Very High,0,Fail (Pressure),3 (Moderate),429.336,240,5,8.88,PC6526724,15,5,4,2005, ,0.5,0,15,9,39,0,DIHY,8,135.413229,0.100802559,1.21E-14,0,386.89494,300,YES,5,0.0294614908,7.5,7.35,817.836,C,20-06-2005,DI,REPLACE, ,15,0,0,Moderately High,5,Medium,REPLACE,2131,No,0.05169362,6526725,386.89494,3,3,5,High,0,1,Medium,COTTRELLE,31.5,BRAMPTON,0,3,BLVD,3 (Moderate),I
2,,31.8,NO,0,9,750,0,4,0,A,677916,Medium,Low,15,15,3,Moderately High,Low,2003,0,178.5,5,Medium,0.26,5,600,0,0,4,TRSUB-TRANSMISSION MAIN,0.0109229172,LOCAL,0,,210,Moderately High,15,193.44747,1,12,0,10.89,Polyline,210,0.154322243,,Very High,0,Fail (Pressure),3 (Moderate),429.336,240,5,8.88,PC6526724,15,5,4,2005, ,0.5,0,15,9,22,0,DIHY,8,135.413229,0.056862982,1.21E-14,0,386.89494,300,YES,5,0.0294614908,7.5,7.35,817.836,C,20-06-2005,DI,REPLACE, ,15,0,0,Moderately High,5,Low,REPLACE,2131,No,0.012923405,6526725,386.89494,3,3,5,High,0,1,Medium,COTTRELLE,31.5,BRAMPTON,0,3,BLVD,3 (Moderate),I
2,,39.7,NO,0,0,550,0,2,0,A,508387,Medium,Medium,15,15,3,Medium,High,2004,0,52.5,13,Moderately Low,0.26,5,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.1058628516,ARTERIAL,0,,120,Moderately Low,0,217.942356,1,39,0,10.89,Polyline,105,0.235090105,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,28.86,598770,10,10,5,1978, ,0.5,0,15,0,27,0,DI,35,152.5596492,0.0619429846,1.18E-13,0,435.884712,150,YES,5,0.0333752697,7.5,7.35,542.336,CL,1/0/1900 0:00,DI,RELINE - REHAB,E,0,0,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0298244,598768,435.884712,2,2,5,High,0,0,High,WILLIAMS,18,BRAMPTON,0,2,PKWY,2 (Low),I
2,,37.4,NO,0,0,550,1,2,0,A,508485,Medium,Low,15,15,3,Medium,Moderate,2005,0,52.5,11,Moderately Low,0.26,5,400,1,0,1,TRSUB-TRANSMISSION MAIN,0.0898457167,LOCAL,0,,120,Moderately Low,0,184.9675015,1,39,0,10.89,Polyline,105,0.199520782,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,28.86,598768,10,10,5,1978, ,0.5,0,15,0,36,0,DI,36,129.4772511,0.0973143923,9.98E-14,0,369.935003,150,YES,5,0.0333752697,7.5,7.35,542.336,CL,1/0/1900 0:00,DI,RELINE - REHAB,E,0,0,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0297349532,598486,369.935003,2,2,5,High,0,0,High,WILLIAMS,18,BRAMPTON,0,2,PKWY,2 (Low),I
1,,38.5,NO,0,0,230,0,1,0,A,508805,Medium,Low,5,0,3,Very Low,Moderate,2006,0,52.5,1,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.0028863345,ARTERIAL,0,,30,Very Low,0,5.942165,0,33,0,10.89,Polyline,0,0.006409696,,Moderately High,0,Fail (Pressure),2 (Low),295.836,200,4,24.42,597907,10,10,5,1984, ,0.5,0,0,0,13,0,DI,37,4.1595155,1.0938773999,3.21E-15,0,11.88433,0,YES,5,0.0333752697,7.5,7.35,348.336,C,01-01-1984,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Low,DO NOTHING,1576,No,0.0841444154,597908,11.88433,1,2,5,Low,0,0,High,AIRPORT,21,BRAMPTON,0,1,RD,2 (Low),I
3,,38.4,NO,0,0,350,0,1,0,A,508853,Moderately High,Low,15,0,4,Very Low,Moderate,2007,0,52.5,2,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.2054390946,ARTERIAL,0,,30,Very Low,0,422.942322,0,50,0,10.89,Polyline,0,0.45621951,,Moderately High,1,Fail (Pressure),2 (Low),340.336,320,4,37,597950,5,15,5,1967, ,0.5,0,0,0,2,0,DI,38,296.0596254,0.0023643886,2.28E-13,0,845.884644,0,YES,5,0.0333752697,7.5,7.35,392.836,C,01-01-1967,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,1576,No,0.0023643886,597948,845.884644,1,2,5,High,0,0,Very High,AIRPORT,12.5,BRAMPTON,0,2,RD,2 (Low),I
3,,38.4,NO,0,0,350,0,1,0,A,508853,Moderately High,Low,15,0,4,Very Low,Moderate,2008,0,52.5,3,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.2054390946,ARTERIAL,0,,30,Very Low,0,422.942322,0,50,0,10.89,Polyline,0,0.45621951,,Moderately High,1,Fail (Pressure),2 (Low),340.336,320,4,37,597950,5,15,5,1967, ,0.5,0,0,0,17,0,DI,38,296.0596254,0.020097303,2.28E-13,0,845.884644,0,YES,5,0.0333752697,7.5,7.35,392.836,C,01-01-1967,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0035465829,597948,845.884644,1,2,5,High,0,0,Very High,AIRPORT,12.5,BRAMPTON,0,2,RD,2 (Low),I
3,,39,NO,0,0,350,0,1,0,A,508856,Moderately High,Medium,15,0,4,Very Low,Moderate,2009,0,52.5,3,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.087420361,ARTERIAL,0,,30,Very Low,0,179.9743645,0,50,0,10.89,Polyline,0,0.194134784,,Moderately High,0,Fail (Pressure),2 (Low),340.336,320,4,37,597946,5,15,5,1967, ,0.5,0,0,0,29,0,DI,40,125.9820552,0.0805670299,9.71E-14,0,359.948729,0,YES,5,0.0333752697,7.5,7.35,392.836,C,01-01-1967,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,1576,No,0.0083345203,597954,359.948729,1,2,5,High,0,0,Very High,AIRPORT,12.5,BRAMPTON,0,2,RD,2 (Low),I
4,,39.4,NO,0,0,590,0,2,0,A,509093,Moderately High,Medium,15,15,4,Medium,Moderate,2010,0,52.5,6,Moderately Low,0.26,5,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.0588444067,ARTERIAL,0,,120,Moderately Low,0,121.1443715,0,62,1,10.89,Polyline,105,0.130676035,,Moderately High,0,Fail (Pressure),2 (Low),340.336,320,4,45.88,PC596126,5,15,5,1955, ,0.5,0,15,0,22,0,DIHY,41,84.80106005,0.0908007517,6.54E-14,0,242.288743,150,YES,5,0.0333752697,7.5,7.35,497.836,C,01-01-1955,DI,RELINE - REHAB,S,0,1,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0247638414,597780,242.288743,2,2,5,High,0,0,Very High,MAIN,6.5,BRAMPTON,0,2,ST,2 (Low),I
4,,39.4,NO,0,0,590,0,2,0,A,509093,Moderately High,Medium,15,15,4,Medium,Moderate,2011,0,52.5,19,Moderately Low,0.26,5,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.0588444067,ARTERIAL,0,,120,Moderately Low,0,121.1443715,0,62,1,10.89,Polyline,105,0.130676035,,Moderately High,0,Fail (Pressure),2 (Low),340.336,320,4,45.88,PC596126,5,15,5,1955, ,0.5,0,15,0,27,0,DIHY,41,84.80106005,0.1114372862,6.54E-14,0,242.288743,150,YES,5,0.0333752697,7.5,7.35,497.836,C,01-01-1955,DI,RELINE - REHAB,S,0,1,0,Very Low,5,Medium,RELINE - REHAB,1576,No,0.078418831,597780,242.288743,2,2,5,High,0,0,Very High,MAIN,6.5,BRAMPTON,0,2,ST,2 (Low),I
1,,37.7,NO,0,0,310,0,1,0,A,703841,Medium,Low,15,0,3,Very Low,Moderate,2012,0,52.5,0,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.3109134237,COLLECTOR,0,,30,Very Low,0,640.0848175,0,52,0,6,Polyline,0,0.690446821,,Moderately High,1,Fail (Pressure),2 (Low),296.815,280,4,38.48,6541804,5,15,5,1965, ,0.5,0,0,0,21,0,DI,214,448.0593723,0.016404076,3.45E-13,0,1280.169635,0,YES,5,0.0333752697,7.5,7.35,349.315,C,01-01-1965,DI,RELINE - REHAB, ,0,0,0,Very Low,0,Low,RELINE - REHAB,1576,No,0,6543006,1280.169635,1,2,5,High,0,0,Very High,CLARENCE,11.5,BRAMPTON,0,2,ST,2 (Low),I
3,,Pass,NO,0,0,350,0,1,0,A,509823,Moderately High,Low,15,0,4,Very Low,Moderate,2013,0,52.5,8,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.155868659,COLLECTOR,0,,30,Very Low,0,320.890494,0,48,0,10.89,Polyline,0,0.346138223,,Moderately High,0,Pass,1 (Negligible),340.336,320,4,35.52,596614,5,15,5,1969, ,0.5,0,0,0,11,0,DI,56,224.6233458,0.0171398035,1.73E-13,0,641.780988,0,YES,5,0.0333752697,7.5,7.35,392.836,C,01-01-1969,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,1576,No,0.0124653116,596808,641.780988,1,2,5,High,0,0,Very High,BRAMALEA,13.5,BRAMPTON,0,2,RD,1 (Negligible),I
3,,Pass,NO,0,0,350,0,1,0,A,509823,Moderately High,Low,15,0,4,Very Low,Moderate,2014,0,52.5,22,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.155868659,COLLECTOR,0,,30,Very Low,0,320.890494,0,48,0,10.89,Polyline,0,0.346138223,,Moderately High,0,Pass,1 (Negligible),340.336,320,4,35.52,596614,5,15,5,1969, ,0.5,0,0,0,40,0,DI,56,224.6233458,0.062326558,1.73E-13,0,641.780988,0,YES,5,0.0333752697,7.5,7.35,392.836,C,01-01-1969,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,1576,No,0.0342796069,596808,641.780988,1,2,5,High,0,0,Very High,BRAMALEA,13.5,BRAMPTON,0,2,RD,1 (Negligible),I
3,,Pass,NO,0,0,350,0,1,0,A,509823,Moderately High,Low,15,0,4,Very Low,Moderate,2015,0,52.5,30,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.155868659,COLLECTOR,0,,30,Very Low,0,320.890494,0,48,0,10.89,Polyline,0,0.346138223,,Moderately High,0,Pass,1 (Negligible),340.336,320,4,35.52,596614,5,15,5,1969, ,0.5,0,0,0,31,0,DI,56,224.6233458,0.0483030825,1.73E-13,0,641.780988,0,YES,5,0.0333752697,7.5,7.35,392.836,C,01-01-1969,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,1576,No,0.0467449185,596808,641.780988,1,2,5,High,0,0,Very High,BRAMALEA,13.5,BRAMPTON,0,2,RD,1 (Negligible),I
3,,Pass,NO,0,0,350,0,1,0,A,509823,Moderately High,Low,15,0,4,Very Low,Moderate,2016,0,52.5,14,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.155868659,COLLECTOR,0,,30,Very Low,0,320.890494,0,48,0,10.89,Polyline,0,0.346138223,,Moderately High,0,Pass,1 (Negligible),340.336,320,4,35.52,596614,5,15,5,1969, ,0.5,0,0,0,26,0,DI,56,224.6233458,0.0405122627,1.73E-13,0,641.780988,0,YES,5,0.0333752697,7.5,7.35,392.836,C,01-01-1969,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Medium,RELINE - REHAB,1576,No,0.0218142953,596808,641.780988,1,2,5,High,0,0,Very High,BRAMALEA,13.5,BRAMPTON,0,2,RD,1 (Negligible),I
1,,38.4,NO,0,0,270,0,1,0,A,510005,Medium,Low,10,0,3,Very Low,Moderate,2017,0,52.5,5,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.0128746508,ARTERIAL,0,,30,Very Low,0,26.505348,0,43,0,10.89,Polyline,0,0.028590794,,Moderately High,0,Fail (Pressure),2 (Low),295.836,240,4,31.82,596817,5,10,5,1974, ,0.5,0,0,0,8,0,DI,59,18.5537436,0.1509129403,1.43E-14,0,53.010696,0,YES,5,0.0333752697,7.5,7.35,348.336,C,15-01-1991,DI,RELINE - REHAB,E,0,0,0,Very Low,5,Medium,DO NOTHING,1576,No,0.0943205877,596351,53.010696,1,2,5,Medium,0,0,High,QUEEN,16,BRAMPTON,0,1,ST,2 (Low),I
2,,39.8,NO,0,9,640,1,2,0,A,510049,Medium,Low,15,15,3,Moderately High,Moderate,2018,0,178.5,2,Moderately Low,0.26,5,400,0,0,4,TRSUB-TRANSMISSION MAIN,0.0851091905,LOCAL,0,,210,Moderately Low,0,175.216303,0,28,0,10.89,Polyline,105,0.189002357,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,20.72,PC596369,10,10,4,1989, ,0.5,0,15,9,27,0,DIHY,60,122.6514121,0.077047625,9.46E-14,0,350.432606,150,YES,5,0.0333752697,7.5,7.35,668.336,C,01-01-1989,DI,RELINE - REHAB, ,15,0,0,Moderately High,5,Low,RELINE - REHAB,1576,No,0.0057072315,596374,350.432606,2,2,5,High,0,1,High,DELTA PARK,23.5,BRAMPTON,0,2,BLVD,2 (Low),I
2,,38.7,NO,0,0,550,0,2,0,A,510161,Medium,Low,15,15,3,Medium,Moderate,2019,0,52.5,3,Moderately Low,0.26,5,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.2774593097,COLLECTOR,0,,120,Moderately Low,0,571.212042,1,31,1,10.89,Polyline,105,0.616155121,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,22.94,PC596221,10,10,5,1986, ,0.5,1,15,0,4,0,DIHY,61,399.8484294,0.0035013267,3.08E-13,0,1142.424084,150,YES,5,0.0333752697,7.5,7.35,542.336,C,01-01-1986,DI,RELINE - REHAB, ,0,1,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0026259951,596565,1142.424084,2,2,5,High,0,0,High,RAY LAWSON,22,BRAMPTON,0,2,BLVD,2 (Low),I
1,,39.3,NO,0,0,310,0,1,0,A,510170,Medium,Low,15,0,3,Very Low,Moderate,2020,0,52.5,1,Very Low,0.26,1,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.1699736621,ARTERIAL,0,,30,Very Low,0,349.9287975,0,30,0,10.89,Polyline,0,0.377461266,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,22.2,PC596226,10,10,5,1987, ,0.5,1,0,0,1,0,DIHY,62,244.9501583,0.0014288621,1.89E-13,0,699.857595,0,YES,5,0.0333752697,7.5,7.35,437.336,C,01-01-1987,DI,RELINE - REHAB, ,0,0,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0014288621,596093,699.857595,1,2,5,High,0,0,High,HWY 407,22.5,BRAMPTON,0,2, ,2 (Low),I
2,,38.7,NO,0,0,550,0,2,0,A,510161,Medium,Low,15,15,3,Medium,Moderate,2021,0,52.5,5,Moderately Low,0.26,5,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.2774593097,COLLECTOR,0,,120,Moderately Low,0,571.212042,1,31,1,10.89,Polyline,105,0.616155121,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,22.94,PC596221,10,10,5,1986, ,0.5,1,15,0,5,0,DIHY,61,399.8484294,0.0043766584,3.08E-13,0,1142.424084,150,YES,5,0.0333752697,7.5,7.35,542.336,C,01-01-1986,DI,RELINE - REHAB, ,0,1,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0043766584,596565,1142.424084,2,2,5,High,0,0,High,RAY LAWSON,22,BRAMPTON,0,2,BLVD,2 (Low),I
2,,38.7,NO,0,0,550,0,2,0,A,510161,Medium,Low,15,15,3,Medium,Moderate,2022,0,52.5,6,Moderately Low,0.26,5,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.2774593097,COLLECTOR,0,,120,Moderately Low,0,571.212042,1,31,1,10.89,Polyline,105,0.616155121,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,22.94,PC596221,10,10,5,1986, ,0.5,1,15,0,14,0,DIHY,61,399.8484294,0.0122546436,3.08E-13,0,1142.424084,150,YES,5,0.0333752697,7.5,7.35,542.336,C,01-01-1986,DI,RELINE - REHAB, ,0,1,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0052519901,596565,1142.424084,2,2,5,High,0,0,High,RAY LAWSON,22,BRAMPTON,0,2,BLVD,2 (Low),I
2,,38.7,NO,0,0,550,0,2,0,A,510161,Medium,Low,15,15,3,Medium,Moderate,2023,0,52.5,2,Moderately Low,0.26,5,400,0,0,1,TRSUB-TRANSMISSION MAIN,0.2774593097,COLLECTOR,0,,120,Moderately Low,0,571.212042,1,31,1,10.89,Polyline,105,0.616155121,,Very High,0,Fail (Pressure),2 (Low),384.836,280,5,22.94,PC596221,10,10,5,1986, ,0.5,1,15,0,23,0,DIHY,61,399.8484294,0.0201326288,3.08E-13,0,1142.424084,150,YES,5,0.0333752697,7.5,7.35,542.336,C,01-01-1986,DI,RELINE - REHAB, ,0,1,0,Very Low,5,Low,RELINE - REHAB,1576,No,0.0017506634,596565,1142.424084,2,2,5,High,0,0,High,RAY LAWSON,22,BRAMPTON,0,2,BLVD,2 (Low),I
