FID,TARGET_Performance_Level,performance_pred,TARGET_Criticality_Level,criticality_pred,condition_pred,TARGET_Condition_level,TARGET_MITIGATION_Level_PAN,mitigation_pred
16505,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
19736,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19731,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16502,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0
19733,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19732,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
12619,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
12618,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
12617,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
12616,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
12615,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
12614,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0
12613,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12612,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0
12611,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
12610,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
19889,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
19888,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
21019,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
21018,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19883,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
21016,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19881,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
21014,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19887,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19886,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19885,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
19884,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
4714,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
14707,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
4716,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0
4717,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4710,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
4711,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
4712,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
4713,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
4718,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
4719,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0
14704,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
14703,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
2010,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
18283,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
18280,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
14700,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17678,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17679,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17676,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
17677,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17674,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
17675,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
17672,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
17673,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
17670,2.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0
17671,2.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0
13568,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
13569,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13566,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
13567,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
13564,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
13565,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
13562,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0
13563,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
13560,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0
13561,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0
14709,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14708,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
20768,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
20769,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20766,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20767,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
20764,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
20765,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
20762,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
20763,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0
20760,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
20761,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
17166,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0
22839,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
7247,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
7246,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
7245,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
7244,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
7243,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
7242,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0
7241,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
7240,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
7249,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
7248,2.0,2.0,5.0,5.0,3.0,3.0,2.0,1.0
22836,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22837,2.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0
14930,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
14931,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
14932,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14933,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
14934,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
14935,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
14936,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14937,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
14938,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
14939,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
8749,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
8748,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
8747,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0
8746,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
8745,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0
8744,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
8743,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
8742,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
8741,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
8740,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0
939,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
938,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
15776,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
9869,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9868,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9569,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9861,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9860,5.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0
9863,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
9862,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
9865,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9864,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
9867,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
9866,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
11146,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
11147,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
11144,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
11145,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
11142,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
11143,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
11140,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
11141,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
11148,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
11149,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
5524,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0
5525,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15770,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5528,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
18135,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
16266,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
16267,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
16264,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
16265,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
16262,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
16263,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
16260,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
16261,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
16268,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16269,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
988,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0
989,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
982,5.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0
983,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
980,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
981,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
986,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0
987,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
984,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
985,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
9089,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9088,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9087,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
9086,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
9085,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
9084,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9083,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
9082,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
9081,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9080,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0
22869,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
22868,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
22863,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22862,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
22861,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
22860,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22867,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
22866,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22865,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
22864,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
2671,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
2670,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2673,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2672,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2675,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0
2674,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
2677,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0
2676,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
2679,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
2678,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6547,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15077,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
15074,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
3179,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3178,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
15075,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
3171,2.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0
3170,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
3173,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
3172,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3175,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0
3174,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
3177,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
3176,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
6541,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
15071,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
6549,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
6548,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
22009,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22008,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
22001,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22000,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22003,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22002,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22005,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22004,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22007,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
22006,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
4655,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
4654,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
4657,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
4656,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
4651,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0
4650,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0
4653,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
4652,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0
4659,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0
4658,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
21467,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
108,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
109,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
102,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
103,5.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0
100,5.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0
101,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
106,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
107,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
104,5.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0
105,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
10668,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
15869,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0
15868,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
15865,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15864,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
15867,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
15866,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15861,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
15860,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
15863,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
15862,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
18929,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
18928,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
12430,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
18922,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
18921,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
18920,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
18927,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
18926,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
18925,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
18924,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
7678,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
7679,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
7676,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
7677,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
7674,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
7675,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
7672,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
7673,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
7670,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0
7671,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0
14408,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
14409,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14404,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
14405,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14406,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14407,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14400,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
14401,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
14402,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
14403,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
13834,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
13835,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13836,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
13837,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
13830,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13831,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13832,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13833,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13838,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13839,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
5629,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5628,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0
5627,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
5626,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0
5625,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
5624,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
5623,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
5622,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
5621,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5620,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
5995,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0
5994,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
5997,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
5996,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
5991,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
5990,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0
5993,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
5992,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
11577,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
11576,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
11575,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
11574,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
11573,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
11572,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
11571,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
11570,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
19388,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
19389,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19380,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
19381,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
19382,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19383,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
19384,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0
19385,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19386,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
19387,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
245,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
244,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
247,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
246,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
241,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
240,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0
16718,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0
16719,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0
19964,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
16717,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
19966,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
19967,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
249,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0
16713,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0
16710,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
16711,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
15378,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
12008,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12009,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12006,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12007,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12004,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12005,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12002,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12003,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12000,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
12001,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
9249,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
9248,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
9241,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0
9240,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
9243,5.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0
9242,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
9245,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
9244,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0
9247,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
9246,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
21608,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
21609,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
21606,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
21607,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
21604,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
21605,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
21602,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
21603,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
21600,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
21601,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
10714,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
10715,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
10716,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
10717,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
10710,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0
10711,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
10712,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0
10713,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
10718,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0
10719,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14875,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14874,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14877,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14876,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
14871,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14870,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
14873,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
14872,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
14879,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
14878,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13067,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13066,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13065,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13064,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
13063,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
13062,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
